leaf number, sensor type, gain, integration time, data type,,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940,,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,,,LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,37,5,4,3,4,3,23,9,4,5,9,32,9,11,10,6,2,1, Calibrated data,32.00990714,64.82288571,55.86954286,64.63925,65.13522857,50.28125,68.54805714,25.59107857,12.26299286,76.74621429,7.566842857,5.993181429,245.8074286,33.64120714,25.52480714,18.32353571,21.96547857,14.07666429, 10:30:11, pos 1, 425 nm LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,150,23,26,12,15,15,92,41,19,22,44,136,41,51,48,30,11,4, Calibrated data,38.01176786,79.22798214,63.62919643,74.92276786,78.16226786,62.85157143,68.54807143,29.14539286,13.48929107,81.54285714,10.40441429,5.993182143,249.1291071,38.68739286,41.47780357,18.32353571,20.59264286,17.59582679, 10:30:14, pos 1, 425 nm LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,2,2,1,3,1,1,3,2,1,1,1,1,1,1,1,1,0,0, Calibrated data,40.01239286,36.01271429,31.03863214,29.381475,32.56761071,41.90103571,44.70525,28.43453214,12.26299286,11.99159286,0,0,66.43442857,67.28242857,31.90601071,91.61767857,27.45685,23.46110357, 10:30:19, pos 1, 455 nm LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,10,10,7,13,6,4,13,10,3,7,3,5,5,5,4,3,3,1, Calibrated data,24.00742857,21.60762857,31.03863571,29.38147857,26.05409286,25.14062857,38.74455714,28.43452857,17.16818571,11.99159286,11.35027143,5.993181429,66.43443571,67.28241429,44.66841429,79.402,32.94822143,18.76888571, 10:30:21, pos 1, 455 nm LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,37,39,45,53,25,17,51,38,14,27,12,20,19,21,17,15,11,4, Calibrated data,28.00867857,21.607625,29.48669643,30.85055357,27.68246429,31.42578571,37.99946429,27.01280357,16.55503929,11.99159464,10.40441429,5.993182143,61.45185714,65.60035714,71.78851786,80.92892857,34.32107143,19.94194643, 10:30:24, pos 1, 455 nm LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,3,12,36,178,10,1,1,1,1,3,1,1,2,2,1,1,1,1, Calibrated data,40.01239286,36.01271429,62.07725,58.76296429,32.56761071,41.90103571,14.90175357,14.21726429,36.78896429,11.99159286,18.91711786,29.96590714,99.65164286,403.6946429,1148.616429,5435.982143,274.5685,23.46110357, 10:30:29, pos 1, 465 nm LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,14,58,178,893,51,7,6,8,3,14,5,8,12,9,5,4,3,5, Calibrated data,24.00742857,36.01271429,74.49271429,52.88665714,32.56761429,33.52083571,17.8821,22.74762857,34.33637857,19.18655,11.35027143,29.96590714,93.00821429,390.238,1135.854286,5454.304286,280.0598571,32.84554286, 10:30:31, pos 1, 465 nm LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,57,231,750,3593,207,30,25,31,14,65,20,34,50,36,20,15,14,19, Calibrated data,28.00867857,36.01271429,77.59658929,52.88666071,32.56760714,31.42578571,18.62719643,22.03676786,39.85473214,20.38571429,13.24198036,28.46760714,94.66907143,388.5558929,1196.475357,5486.371429,284.1783929,35.19166071, 10:30:34, pos 1, 465 nm LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,2,66,1214,34,22,8,1,1,1,1,1,2,5,4,1,1,1,0, Calibrated data,40.01239286,36.01271429,155.1931786,117.5258929,32.56761071,41.90103571,14.90175357,14.21726429,12.26299286,23.98318929,18.91711786,0,66.43442857,2220.319643,38733.89286,1038.333571,604.0507143,187.6888214, 10:30:41, pos 1, 470 nm LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,10,331,5887,172,111,42,7,5,4,5,9,11,30,22,6,4,3,2, Calibrated data,32.00990714,64.82288571,186.2317857,129.2785,39.08113571,33.52083571,20.86245,14.21726429,12.26299286,26.38150714,11.35027143,11.98636429,66.43443571,2227.047857,37566.13571,1050.549286,609.5420714,197.0732857, 10:30:43, pos 1, 470 nm LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,39,1327,23167,685,452,171,26,22,14,19,38,43,128,88,26,17,14,10, Calibrated data,28.00867857,68.42416071,198.6473214,129.2785,42.33789286,35.61589286,19.37228571,15.63899286,11.64984107,25.78192857,13.24198036,14.98295357,64.77357143,2232.094643,36958.32143,1045.968214,620.5248214,200.5925, 10:30:46, pos 1, 470 nm LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,1,2,16,142,16,2,18,18,2,10,2,18,5,3,2,1,2,1, Calibrated data,80.02478571,72.02542857,155.1931786,88.14442857,65.13521429,41.90103571,268.2315357,255.9107857,122.6299286,215.8487143,37.83421429,29.96590714,33.21721786,67.28242857,510.4960714,4336.567857,439.3096429,46.92221429, 10:30:51, pos 1, 475 nm LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,5,10,78,709,80,12,90,94,9,51,10,129,32,20,12,5,13,6, Calibrated data,72.02228571,72.02542857,198.6472857,117.5259286,78.16228571,41.90104286,268.2315,267.2846429,125.0825,309.3831429,49.1845,35.95909286,33.21722143,67.28241429,497.7337857,4330.461429,439.3096429,56.30665, 10:30:54, pos 1, 475 nm LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,18,40,310,2831,320,50,360,376,35,215,27,516,138,83,54,21,53,25, Calibrated data,70.02167857,48.61716071,214.1666071,121.9331429,87.93255357,43.99608929,268.2316071,267.2846429,131.8271607,309.3832143,50.13035714,37.45739286,29.8955,67.28241071,494.5432143,4322.826786,439.3096429,58.65276786, 10:30:57, pos 1, 475 nm LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,14,89,443,902,83,6,2,3,1,11,2,4,7,4,1,1,2,4, Calibrated data,40.01239286,72.02542857,217.2704286,117.5258929,32.56761071,41.90103571,29.80350357,42.65178571,134.8928929,47.96639286,37.83421429,119.8636429,465.0410714,2994.0675,14134.36071,27546.375,2278.918571,140.7666071, 10:31:01, pos 1, 480 nm LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,74,447,2194,4512,417,31,10,18,4,53,9,23,43,20,8,5,9,24, Calibrated data,32.00990714,64.82288571,266.9322143,117.5259286,52.10817857,41.90104286,29.80350714,51.18215714,129.9877143,55.16133571,34.05080714,143.8363571,491.6147857,3007.523571,14000.35714,27558.58571,2289.901429,145.4588571, 10:31:03, pos 1, 480 nm LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,295,1792,8724,18053,1673,124,42,71,18,219,36,93,174,81,31,18,37,94, Calibrated data,36.01114286,64.82289286,270.0360714,118.9949821,50.47980357,37.71094643,31.29367857,50.47130357,134.27975,55.76091071,34.99666071,140.8397679,489.9539286,3014.251786,13917.40179,27566.23214,2296.766071,145.4588571, 10:31:06, pos 1, 480 nm LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,14,42,30,200,966,244,6,2,1,2,1,2,4,2,1,1,1,2, Calibrated data,40.01239286,36.01271429,124.1545357,58.76296429,32.56761071,41.90103571,89.4105,28.43453214,24.52598214,23.98318929,18.91711786,59.93182143,465.0410714,1412.930714,957.1803571,6107.842857,26523.31786,5724.507143, 10:31:12, pos 1, 505 nm LED
