,Model,y transform,x transform,LED,r2 train,mae train,r2 test,mae test
2430,NuSVR,None,Logarithm,465 nm LED,0.5833984248855901,0.02816772069142891,0.3927625684460331,0.032627993610887036
2431,NuSVR,Exponential,None,465 nm LED,0.9999617808133447,0.00030011174652349644,-0.16255414682579783,0.04806139837219593
2432,NuSVR,Exponential,Exponential,465 nm LED,0.9999602261332624,0.0003276004170939844,-0.19973445606059234,0.04896452365603103
2433,NuSVR,Exponential,Logarithm,465 nm LED,0.5681110274011021,0.029534970281275406,0.3732575477408111,0.033770439354586644
2434,NuSVR,Logarithm,None,465 nm LED,0.9989106909467231,0.0004677699416981571,-0.21773315118722508,0.04899743503533883
2435,NuSVR,Logarithm,Exponential,465 nm LED,0.9994280136539048,0.00025163217201363853,-0.2516126314029698,0.049184220214703714
2436,NuSVR,Logarithm,Logarithm,465 nm LED,0.23334050354904112,0.04048046698405975,0.018967001002996885,0.04265453571990356
2437,NuSVR,Reciprocol,None,465 nm LED,0.16615238064469617,0.042363643151568826,-0.2821293864310884,0.0493312763457023
2438,NuSVR,Reciprocol,Exponential,465 nm LED,0.16237295248406236,0.04244252359924726,-0.28389345671760463,0.04935427170331248
2439,NuSVR,Reciprocol,Logarithm,465 nm LED,-0.05447823642972871,0.04734270577930196,-0.2542801179340592,0.04854831717826445
2440,LinearRegression,None,None,465 nm LED,0.6294041285979106,0.027756951690799208,0.4638926746661133,0.030081451533778086
2441,LinearRegression,None,Exponential,465 nm LED,0.051575471269251105,0.0449942455267328,-243930564370.26227,3341.517514744857
2442,LinearRegression,None,Logarithm,465 nm LED,0.6059935375099861,0.028235817059143242,0.4046699064221899,0.032132944082625806
2443,LinearRegression,Exponential,None,465 nm LED,0.6217912472669345,0.028236086061836967,0.44756058152661604,0.0308264070328891
2444,LinearRegression,Exponential,Logarithm,465 nm LED,0.5955970760609535,0.02894652380366478,0.3760317218174967,0.03312725313538714
2445,LinearRegression,Logarithm,None,465 nm LED,0.601843468315295,0.026555621671060466,0.43972017082241016,0.02833556765673274
2446,LinearRegression,Logarithm,Logarithm,465 nm LED,0.5897679176890906,0.02658328914788431,0.41612125360087643,0.029186216482151105
2447,LinearRegression,Reciprocol,None,465 nm LED,-65.6245255511201,0.1051925583344105,-39.452563544538116,0.08858759326936089
2448,LinearRegression,Reciprocol,Exponential,465 nm LED,-0.1968473044958856,0.047935666894145176,-0.9487639410609013,0.05860308673432196
2449,LinearRegression,Reciprocol,Logarithm,465 nm LED,-2.833092078782822,0.04569672070426188,-1.9356668609308678,0.048743702373286915
2450,Kernel Ridge,None,None,465 nm LED,0.5572176006295392,0.028944844573082818,0.38692834401205994,0.03129077631098898
2451,Kernel Ridge,None,Exponential,465 nm LED,-4.791701884160037,0.1200727463905558,-110.36262228364976,0.19058866094023513
2452,Kernel Ridge,None,Logarithm,465 nm LED,0.39084154224320666,0.037127042161842275,0.20781335657696562,0.03955668026500238
2453,Kernel Ridge,Exponential,None,465 nm LED,-2.6712066002230475,0.08938287603169201,-4.767562352955007,0.10277871299311551
2454,Kernel Ridge,Exponential,Logarithm,465 nm LED,0.1410425818891975,0.03939958345287058,-0.25435688460704464,0.04359039847394066
2455,Kernel Ridge,Logarithm,None,465 nm LED,0.33017395327985066,0.034101479854584976,0.16225185432167782,0.03564912679042455
2456,Kernel Ridge,Logarithm,Exponential,465 nm LED,-233.17125640999126,0.8349405428501601,-283.6653844921471,0.8503273017054795
2457,Kernel Ridge,Logarithm,Logarithm,465 nm LED,0.3198576013133725,0.03767578102289621,0.0748046766581169,0.04097111205112927
2458,Kernel Ridge,Reciprocol,None,465 nm LED,-59.47661267514487,0.10088326068225996,-26.89593431429676,0.08053580028731319
2459,Kernel Ridge,Reciprocol,Exponential,465 nm LED,-1.1472366943433094e+23,4515084928.914173,-1.9646790133738464e+25,42705280569.44475
2460,Kernel Ridge,Reciprocol,Logarithm,465 nm LED,0.21884356925014525,0.03835524951733772,-0.048456499030885315,0.0419639446450841
2461,PLS 1-component,None,None,470 nm LED,0.24547255293589054,0.038986079494000875,0.042890102987107825,0.03952657891815252
2462,PLS 1-component,None,Exponential,470 nm LED,0.030743625885471748,0.04669807783089996,-22841902988.697327,1378.732655246981
2463,PLS 1-component,None,Logarithm,470 nm LED,0.25670714453363785,0.03866872300298836,0.06961468566258366,0.03922950348114911
2464,PLS 1-component,Exponential,None,470 nm LED,0.25137149576604645,0.03885202292170805,0.05211887915749489,0.03932059117213897
2465,PLS 1-component,Exponential,Logarithm,470 nm LED,0.26156227410699406,0.0384688011762784,0.0761672402985398,0.03902997251254456
2466,PLS 1-component,Logarithm,None,470 nm LED,0.12289224315472458,0.041426078666624205,-0.2154640596152765,0.041880545422580906
2467,PLS 1-component,Logarithm,Logarithm,470 nm LED,0.1509111138221514,0.04051048085799867,-0.116065138932464,0.041342020059189924
2468,PLS 1-component,Reciprocol,None,470 nm LED,-0.4601036675142627,0.049934076750828664,-29.101917780799994,0.09130026450471905
2469,PLS 1-component,Reciprocol,Exponential,470 nm LED,-0.21886876951731193,0.0493979680236258,-1.9135956631828734,0.06168068067616289
2470,PLS 1-component,Reciprocol,Logarithm,470 nm LED,-0.26872664918708966,0.0474758234321334,-5.096309659589096,0.06162566622712594
2471,PLS 2-component,None,None,470 nm LED,0.4282096409504563,0.03411644465008882,0.2619689125579191,0.03558456587745143
2472,PLS 2-component,None,Exponential,470 nm LED,0.03467297494929844,0.04605906330156829,-161798070762.30972,3549.3504286902726
2473,PLS 2-component,None,Logarithm,470 nm LED,0.45055526043993777,0.03371387714993475,0.2634518633314104,0.03595421430880123
2474,PLS 2-component,Exponential,None,470 nm LED,0.4266729904787845,0.03434205123385303,0.25411535776816235,0.035926413467461095
2475,PLS 2-component,Exponential,Logarithm,470 nm LED,0.44655291984337253,0.03396848739161721,0.24837306589786778,0.03654925937264896
2476,PLS 2-component,Logarithm,None,470 nm LED,0.3523779954767954,0.03438396143593245,0.21700767764555126,0.03479638270946771
2477,PLS 2-component,Logarithm,Logarithm,470 nm LED,0.4120215098034864,0.033305843870516466,0.25686066238227967,0.03396453786323711
2478,PLS 2-component,Reciprocol,None,470 nm LED,-5.796080124767889,0.05372827991653454,-1.5348547233431387,0.046580544701667545
2479,PLS 2-component,Reciprocol,Exponential,470 nm LED,-0.21696746394693167,0.048873139570992916,-3.263875216920217,0.06513299305601536
2480,PLS 2-component,Reciprocol,Logarithm,470 nm LED,-16.301631711637654,0.06466995255402437,-122281.3815588332,2.95771367143549
2481,PLS 3-component,None,None,470 nm LED,0.6245055716633658,0.026022081479317227,0.40118341169855976,0.029691211445063016
2482,PLS 3-component,None,Exponential,470 nm LED,0.08154925215976927,0.04452113888288478,-3824977643455.428,16522.28965362537
2483,PLS 3-component,None,Logarithm,470 nm LED,0.6219942210910593,0.026184997478271896,0.3930547143007955,0.030404006176250352
2484,PLS 3-component,Exponential,None,470 nm LED,0.6180927879746687,0.026402980032793753,0.3864920529360882,0.030230234636761565
2485,PLS 3-component,Exponential,Logarithm,470 nm LED,0.6128312615324872,0.026756586660957506,0.3716891656559568,0.03119221571244058
2486,PLS 3-component,Logarithm,None,470 nm LED,0.6195872808635989,0.023961024243037966,0.4146801522450785,0.02696015307339113
2487,PLS 3-component,Logarithm,Logarithm,470 nm LED,0.6286189987719938,0.023984570055543924,0.421209762709684,0.02794235353331978
2488,PLS 3-component,Reciprocol,None,470 nm LED,-4.558338793613123,0.04986522134399841,-5789.375915075432,0.6721568876618368
2489,PLS 3-component,Reciprocol,Exponential,470 nm LED,-0.15806464983592772,0.04719701031536651,-7.4757453330280415,0.07194811803128012
2490,PLS 3-component,Reciprocol,Logarithm,470 nm LED,-43.274962019424805,0.07775455367569453,-2.783074818590757,0.04813769748939711
2491,PLS 4-component,None,None,470 nm LED,0.6584756825851961,0.024839499694022552,0.3755724258773829,0.029715577580007712
2492,PLS 4-component,None,Exponential,470 nm LED,0.08660105853712174,0.04387889166132717,-4327188477169.005,22236.463356687033
2493,PLS 4-component,None,Logarithm,470 nm LED,0.6614423615126774,0.024624167440129543,0.3573430970684631,0.02998059962201906
2494,PLS 4-component,Exponential,None,470 nm LED,0.6538252886359468,0.02514018085589691,0.35949308132200575,0.030211095764118068
2495,PLS 4-component,Exponential,Logarithm,470 nm LED,0.6541437261425995,0.025120282929258143,0.3331948063133578,0.030592653817109173
2496,PLS 4-component,Logarithm,None,470 nm LED,0.6490344446649934,0.022792692568616952,0.38976933763927424,0.028239859711111037
2497,PLS 4-component,Logarithm,Logarithm,470 nm LED,0.6520730194596017,0.023232828651802637,0.37950515811133023,0.02853066710596929
2498,PLS 4-component,Reciprocol,None,470 nm LED,-24.1458588823598,0.06553075175196516,-252.50738492545807,0.17225950392132908
2499,PLS 4-component,Reciprocol,Exponential,470 nm LED,-0.14690533610739132,0.04632377141228918,-1.3076265496110202,0.058000507343046216
2500,PLS 4-component,Reciprocol,Logarithm,470 nm LED,-11.567410754101497,0.05151907886425201,-2.354401870710505,0.045706542104890335
2501,Lasso alpha 5,None,None,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2502,Lasso alpha 5,None,Exponential,470 nm LED,0.08402832099483404,0.04427091090860742,-634090905632.6373,8570.742294161018
2503,Lasso alpha 5,None,Logarithm,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2504,Lasso alpha 5,Exponential,None,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2505,Lasso alpha 5,Exponential,Logarithm,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2506,Lasso alpha 5,Logarithm,None,470 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
2507,Lasso alpha 5,Logarithm,Logarithm,470 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
2508,Lasso alpha 5,Reciprocol,None,470 nm LED,-0.09754407894961137,0.040770797948321835,-0.637008278087991,0.04415694575195252
2509,Lasso alpha 5,Reciprocol,Exponential,470 nm LED,-0.15380013505085577,0.04702486549335163,-0.9011573512088038,0.05672481647420802
2510,Lasso alpha 5,Reciprocol,Logarithm,470 nm LED,-0.259910598526526,0.05047653486984032,-0.47248400563024157,0.05151804331709207
2511,Lasso alpha 2,None,None,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2512,Lasso alpha 2,None,Exponential,470 nm LED,0.08402832099455126,0.04427091090862889,-634090895218.9838,8570.742218484378
2513,Lasso alpha 2,None,Logarithm,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2514,Lasso alpha 2,Exponential,None,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2515,Lasso alpha 2,Exponential,Logarithm,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2516,Lasso alpha 2,Logarithm,None,470 nm LED,0.08409639937784164,0.04437977960722551,-0.1915185386657672,0.0474414003973105
2517,Lasso alpha 2,Logarithm,Logarithm,470 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
2518,Lasso alpha 2,Reciprocol,None,470 nm LED,0.12590978923862306,0.03329911604654768,0.10014035243082145,0.03428758205935054
2519,Lasso alpha 2,Reciprocol,Exponential,470 nm LED,-0.15380013505086332,0.04702486549335191,-0.9011573512370188,0.05672481647475831
2520,Lasso alpha 2,Reciprocol,Logarithm,470 nm LED,-0.259910598526526,0.05047653486984032,-0.47248400563024157,0.05151804331709207
2521,Lasso alpha 1,None,None,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2522,Lasso alpha 1,None,Exponential,470 nm LED,0.08402832099445712,0.0442709109086361,-634090891747.762,8570.742193258802
2523,Lasso alpha 1,None,Logarithm,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2524,Lasso alpha 1,Exponential,None,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2525,Lasso alpha 1,Exponential,Logarithm,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2526,Lasso alpha 1,Logarithm,None,470 nm LED,0.15551623221097255,0.041613471939731674,-0.10936260450833801,0.04374811529985591
2527,Lasso alpha 1,Logarithm,Logarithm,470 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
2528,Lasso alpha 1,Reciprocol,None,470 nm LED,0.3618485799273037,0.030909889830932666,0.13183264736196126,0.03556876886341416
2529,Lasso alpha 1,Reciprocol,Exponential,470 nm LED,-0.15380013505086532,0.047024865493352025,-0.9011573512464214,0.056724816474941694
2530,Lasso alpha 1,Reciprocol,Logarithm,470 nm LED,-0.259910598526526,0.05047653486984032,-0.47248400563024157,0.05151804331709207
2531,Lasso alpha 0.2,None,None,470 nm LED,0.1474996990345241,0.043731832724741654,-0.13438964818001314,0.047235575972943505
2532,Lasso alpha 0.2,None,Exponential,470 nm LED,0.08402832099438162,0.04427091090864182,-634090888970.8086,8570.742173078534
2533,Lasso alpha 0.2,None,Logarithm,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2534,Lasso alpha 0.2,Exponential,None,470 nm LED,0.17379240524026007,0.04299935305660542,-0.10330061307410214,0.04638343115348602
2535,Lasso alpha 0.2,Exponential,Logarithm,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2536,Lasso alpha 0.2,Logarithm,None,470 nm LED,0.5742169596477958,0.027430402408589658,0.3900331549394148,0.03027159793640144
2537,Lasso alpha 0.2,Logarithm,Logarithm,470 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
2538,Lasso alpha 0.2,Reciprocol,None,470 nm LED,0.08275663408663325,0.032572869127268166,-0.23368118180026237,0.0388764137177921
2539,Lasso alpha 0.2,Reciprocol,Exponential,470 nm LED,-0.15380013505086843,0.04702486549335208,-0.901157351253946,0.056724816475088466
2540,Lasso alpha 0.2,Reciprocol,Logarithm,470 nm LED,0.1977912620542327,0.03842908522875909,0.016976690947957906,0.04025248575111328
2541,LassoLars alpha 1,None,None,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2542,LassoLars alpha 1,None,Exponential,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2543,LassoLars alpha 1,None,Logarithm,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2544,LassoLars alpha 1,Exponential,None,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2545,LassoLars alpha 1,Exponential,Exponential,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2546,LassoLars alpha 1,Exponential,Logarithm,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2547,LassoLars alpha 1,Logarithm,None,470 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
2548,LassoLars alpha 1,Logarithm,Exponential,470 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
2549,LassoLars alpha 1,Logarithm,Logarithm,470 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
2550,LassoLars alpha 1,Reciprocol,None,470 nm LED,-0.259910598526526,0.05047653486984032,-0.47248400563024157,0.05151804331709207
2551,LassoLars alpha 1,Reciprocol,Exponential,470 nm LED,-0.259910598526526,0.05047653486984032,-0.47248400563024157,0.05151804331709207
2552,LassoLars alpha 1,Reciprocol,Logarithm,470 nm LED,-0.259910598526526,0.05047653486984032,-0.47248400563024157,0.05151804331709207
2553,LassoLars alpha 0.1,None,None,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2554,LassoLars alpha 0.1,None,Exponential,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2555,LassoLars alpha 0.1,None,Logarithm,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2556,LassoLars alpha 0.1,Exponential,None,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2557,LassoLars alpha 0.1,Exponential,Exponential,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2558,LassoLars alpha 0.1,Exponential,Logarithm,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2559,LassoLars alpha 0.1,Logarithm,None,470 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
2560,LassoLars alpha 0.1,Logarithm,Exponential,470 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
2561,LassoLars alpha 0.1,Logarithm,Logarithm,470 nm LED,-0.06214313313530084,0.0478726561945403,-0.2569136543470832,0.04925054294400629
2562,LassoLars alpha 0.1,Reciprocol,None,470 nm LED,0.07488083682608726,0.0384894452864473,-0.642423896800271,0.04187107172931466
2563,LassoLars alpha 0.1,Reciprocol,Exponential,470 nm LED,-0.259910598526526,0.05047653486984032,-0.5775895316458179,0.053041305551350525
2564,LassoLars alpha 0.1,Reciprocol,Logarithm,470 nm LED,0.28716294089204086,0.035862456247181804,0.11776976465460423,0.03620723424928325
2565,LassoLars alpha 0.01,None,None,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2566,LassoLars alpha 0.01,None,Exponential,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2567,LassoLars alpha 0.01,None,Logarithm,470 nm LED,0.0,0.04790743224222222,-0.1964776149303126,0.04888002784236111
2568,LassoLars alpha 0.01,Exponential,None,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2569,LassoLars alpha 0.01,Exponential,Exponential,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2570,LassoLars alpha 0.01,Exponential,Logarithm,470 nm LED,-0.0007817527979352423,0.048011217931481685,-0.19974336414130622,0.048963861807982706
2571,LassoLars alpha 0.01,Logarithm,None,470 nm LED,0.40435192042591805,0.0336847813000654,0.280328737257065,0.033884648208500054
2572,LassoLars alpha 0.01,Logarithm,Exponential,470 nm LED,-0.06214313313530084,0.0478726561945403,-0.37453246436872023,0.05105929059826686
2573,LassoLars alpha 0.01,Logarithm,Logarithm,470 nm LED,0.42012870633449595,0.03290570055259461,0.2979019903626282,0.033385993680839374
2574,LassoLars alpha 0.01,Reciprocol,None,470 nm LED,-0.19063800447958434,0.034487940216236114,-0.14527010778594346,0.03747101948455911
2575,LassoLars alpha 0.01,Reciprocol,Exponential,470 nm LED,-0.21813189336327943,0.049078183259905685,-11.283175965308448,0.07540976624071273
2576,LassoLars alpha 0.01,Reciprocol,Logarithm,470 nm LED,-3.053725264903438,0.039551070014205846,-2.671806125792087,0.044895673422929536
2577,LassoLars alpha 0.001,None,None,470 nm LED,0.44189316836763537,0.03402788847559738,0.30191622050347905,0.03579198760044862
2578,LassoLars alpha 0.001,None,Exponential,470 nm LED,0.0064720067087638,0.04774052570446574,-12040912015.259878,917.1341312911685
2579,LassoLars alpha 0.001,None,Logarithm,470 nm LED,0.4484066097465059,0.03386084476982331,0.3067485792141105,0.035966078347342056
2580,LassoLars alpha 0.001,Exponential,None,470 nm LED,0.45570161289516553,0.03355273746565914,0.31170054046183865,0.03563227836075225
2581,LassoLars alpha 0.001,Exponential,Logarithm,470 nm LED,0.4604352900000168,0.03369097412954979,0.32370434413791516,0.035563767885619914
2582,LassoLars alpha 0.001,Logarithm,None,470 nm LED,0.6663235121637556,0.0227591802039523,0.4532798841238977,0.027533630140600528
2583,LassoLars alpha 0.001,Logarithm,Logarithm,470 nm LED,0.6795238601838388,0.02242936326717822,0.44215726218677764,0.027884448402511797
2584,LassoLars alpha 0.001,Reciprocol,None,470 nm LED,-0.044198930413178905,0.03411937644732382,-0.5014563705105302,0.041241218754912844
2585,LassoLars alpha 0.001,Reciprocol,Exponential,470 nm LED,-0.17078375548931746,0.047561131827752616,-0.8028753737992377,0.05591237096492704
2586,LassoLars alpha 0.001,Reciprocol,Logarithm,470 nm LED,-0.5454479857862733,0.03453926717136437,-0.4047747758469399,0.040248350067354645
2587,Ridge alpha 0.01,None,None,470 nm LED,0.6845133545751707,0.023171724611790998,0.35768753184525154,0.031046697934083767
2588,Ridge alpha 0.01,None,Exponential,470 nm LED,0.11401711354892763,0.04221435683480379,-1.2234798738629044e+16,756317.1161209506
2589,Ridge alpha 0.01,None,Logarithm,470 nm LED,0.6845678363263689,0.023802422424719822,0.3950773226138339,0.030106799608359734
2590,Ridge alpha 0.01,Exponential,None,470 nm LED,0.6813649127932704,0.023475880413375744,0.3445925421050497,0.031381086188968434
2591,Ridge alpha 0.01,Exponential,Logarithm,470 nm LED,0.6782521635020613,0.024330082002776008,0.3766427499185387,0.03049607751466114
2592,Ridge alpha 0.01,Logarithm,None,470 nm LED,0.6773610592214223,0.021667560269579854,0.3726572029672424,0.029653111440484548
2593,Ridge alpha 0.01,Logarithm,Logarithm,470 nm LED,0.6977018517631037,0.021263529071996527,0.4272248984634877,0.02784270061316446
2594,Ridge alpha 0.01,Reciprocol,None,470 nm LED,-0.09011985945359324,0.03465263150353152,-0.6382584473636586,0.04221657827518104
2595,Ridge alpha 0.01,Reciprocol,Exponential,470 nm LED,-0.12031776473990452,0.04538155590693908,-32.457939949949235,0.09634505367983978
2596,Ridge alpha 0.01,Reciprocol,Logarithm,470 nm LED,-1.1147659442696063,0.0348578930506994,-1.5932944670993543,0.042427960912031014
2597,Ridge alpha 0.001,None,None,470 nm LED,0.6845133550068656,0.023171711922884735,0.35766788041538283,0.03104716195737354
2598,Ridge alpha 0.001,None,Exponential,470 nm LED,0.11401711354892763,0.04221435683480379,-1.2234798738629044e+16,756317.1161209506
2599,Ridge alpha 0.001,None,Logarithm,470 nm LED,0.6900036608280564,0.023596493293912314,0.3502063805440459,0.031511103460707277
2600,Ridge alpha 0.001,Exponential,None,470 nm LED,0.6813647079767622,0.023475877673938873,0.34457051212885204,0.03138159272478363
2601,Ridge alpha 0.001,Exponential,Logarithm,470 nm LED,0.6841087841656317,0.024048446804445192,0.33177034998549326,0.03189936633074474
2602,Ridge alpha 0.001,Logarithm,None,470 nm LED,0.6773590793111819,0.02166744319228727,0.3726398136345412,0.02965347021074588
2603,Ridge alpha 0.001,Logarithm,Logarithm,470 nm LED,0.6991863821106722,0.021324833370023975,0.37094410617373197,0.02962464002129168
2604,Ridge alpha 0.001,Reciprocol,None,470 nm LED,-0.09030343687364795,0.034654719164196955,-0.6386161426903636,0.042219445761339736
2605,Ridge alpha 0.001,Reciprocol,Exponential,470 nm LED,-0.12031776473990452,0.04538155590693908,-32.457939949949235,0.09634505367983978
2606,Ridge alpha 0.001,Reciprocol,Logarithm,470 nm LED,-0.5182182241468989,0.034559285520395666,-0.440262203475455,0.040388384306024684
2607,Ridge alpha 0.0001,None,None,470 nm LED,0.6845133550111832,0.023171710654552504,0.35766591497017863,0.03104720836140067
2608,Ridge alpha 0.0001,None,Exponential,470 nm LED,0.11401711354892763,0.04221435683480379,-1.2234798738629044e+16,756317.1161209506
2609,Ridge alpha 0.0001,None,Logarithm,470 nm LED,0.6900973331882017,0.02358476848805029,0.3411265689331128,0.03188024786655172
2610,Ridge alpha 0.0001,Exponential,None,470 nm LED,0.6813646874536611,0.023475877400693432,0.34456830878633893,0.031381643380607754
2611,Ridge alpha 0.0001,Exponential,Logarithm,470 nm LED,0.6842763228933648,0.02402646015321541,0.3228430239324222,0.032256865791913426
2612,Ridge alpha 0.0001,Logarithm,None,470 nm LED,0.6773588812437117,0.02166743148257207,0.37263807439894636,0.02965350608855607
2613,Ridge alpha 0.0001,Logarithm,Logarithm,470 nm LED,0.6985103766464953,0.02136815451980559,0.35816890375594,0.030008607549548
2614,Ridge alpha 0.0001,Reciprocol,None,470 nm LED,-0.09032180008510116,0.03465492796203344,-0.6386519258262184,0.04221973257359801
2615,Ridge alpha 0.0001,Reciprocol,Exponential,470 nm LED,-0.12031776473990452,0.04538155590693908,-32.457939949949235,0.09634505367983978
2616,Ridge alpha 0.0001,Reciprocol,Logarithm,470 nm LED,-0.46156400665568653,0.034658242514420505,-0.43029416567477463,0.04085598580729375
2617,Ridge alpha 0.00001,None,None,470 nm LED,0.6845133550112266,0.02317171052772482,0.3576657184226363,0.03104721300182033
2618,Ridge alpha 0.00001,None,Exponential,470 nm LED,0.11401711354892763,0.04221435683480379,-1.2234798738629044e+16,756317.1161209506
2619,Ridge alpha 0.00001,None,Logarithm,470 nm LED,0.6900983324691331,0.023583573060056467,0.34013267498865296,0.03191942642481363
2620,Ridge alpha 0.00001,Exponential,None,470 nm LED,0.6813646854009362,0.023475877373375864,0.3445680884486377,0.031381648446212634
2621,Ridge alpha 0.00001,Exponential,Logarithm,470 nm LED,0.6842851607312715,0.024024190522402743,0.3218673575166574,0.032296911968715994
2622,Ridge alpha 0.00001,Logarithm,None,470 nm LED,0.6773588614362004,0.021667430311580676,0.37263790047236334,0.02965350967634492
2623,Ridge alpha 0.00001,Logarithm,Logarithm,470 nm LED,0.6984280462973576,0.02137360103600594,0.35674782197548904,0.030049373282753873
2624,Ridge alpha 0.00001,Reciprocol,None,470 nm LED,-0.09032363646097785,0.034654948842135096,-0.6386555042758884,0.04221976125546044
2625,Ridge alpha 0.00001,Reciprocol,Exponential,470 nm LED,-0.12031776473990452,0.04538155590693908,-32.457939949949235,0.09634505367983978
2626,Ridge alpha 0.00001,Reciprocol,Logarithm,470 nm LED,-0.45606770980347955,0.03466933795202349,-0.43074586580828955,0.04092162268465161
2627,Lars,None,None,470 nm LED,0.6845133550112268,0.02317171051363286,0.357665696583986,0.031047213517422727
2628,Lars,None,Exponential,470 nm LED,-26431.45611963095,2.634938501941068,-2.5937960585852728e+22,1095717434.2530122
2629,Lars,None,Logarithm,470 nm LED,0.6900983426297085,0.02358343996849249,0.34002119814730114,0.031923803244946376
2630,Lars,Exponential,None,470 nm LED,0.6813646851728514,0.02347587737034055,0.3445680639666323,0.03138164900905787
2631,Lars,Exponential,Logarithm,470 nm LED,0.6842860471241561,0.02402393751366772,0.32175794250969025,0.03230138555387741
2632,Lars,Logarithm,None,470 nm LED,0.6773588592353561,0.02166743018147038,0.3726378811471516,0.029653510074988253
2633,Lars,Logarithm,Logarithm,470 nm LED,0.6984187214508882,0.02137420914389927,0.3565881578014344,0.030053928760308213
2634,Lars,Reciprocol,None,470 nm LED,-0.09032384050334996,0.03465495116214986,-0.638655901882991,0.04221976444234153
2635,Lars,Reciprocol,Exponential,470 nm LED,-5.165537563364617,0.1255548283208562,-4.37767495161131,0.10197074540870883
2636,Lars,Reciprocol,Logarithm,470 nm LED,-0.4554591362527376,0.03467058537934808,-0.43081341780006743,0.040929034076582396
2637,SVR,None,None,470 nm LED,-0.07037531167999789,0.05001306455491123,-0.3122572384184745,0.050993842478300314
2638,SVR,None,Exponential,470 nm LED,-0.06935722718761239,0.04999893655666666,-0.30788729099487044,0.05092050869444444
2639,SVR,None,Logarithm,470 nm LED,0.0045006050885053606,0.048150304210557306,-0.2112823572702133,0.04939342489163033
2640,SVR,Exponential,None,470 nm LED,-0.0030158450292563366,0.04888655637396148,-0.34116447353142354,0.05150752447168512
2641,SVR,Exponential,Exponential,470 nm LED,-0.002441987839830295,0.04888826030876256,-0.334929126867164,0.0514202891267038
2642,SVR,Exponential,Logarithm,470 nm LED,0.16211157533973286,0.044422526686543555,-0.1134254571631776,0.04709340984625306
