,Model,y transform,x transform,r2 train,mae train,r2 test,mae test
181,Lasso alpha 0.1,Quantile Transform,Logarithm plus 1,0.09039115033915868,0.16022125600918924,-0.174130077357443,0.20774802785867735
182,Lasso alpha 0.1,Quantile Transform,Quantile Transform,0.25859202147117233,0.14146032081413915,-0.4297247596710294,0.1736837386427904
183,Lasso alpha 0.1,Normal Quantile Transform,None,0.670486081243941,0.08707171336486104,0.27353735881979546,0.1138519827239957
184,Lasso alpha 0.1,Normal Quantile Transform,Exponential,0.562958710265146,0.09676471564616036,0.16564811631913634,0.11187554842587452
185,Lasso alpha 0.1,Normal Quantile Transform,Logarithm plus 1,0.0331368630743758,0.16152575554079548,-0.9102101694002893,0.1693157692833731
186,Lasso alpha 0.1,Normal Quantile Transform,Quantile Transform,0.5629587102651461,0.09676471564616031,0.5832725170354229,0.0739665495566095
187,Lasso alpha 0.1,Power Transform,None,0.6255733645930803,0.10028106296297826,0.5257361946701327,0.1138684068362435
188,Lasso alpha 0.1,Power Transform,Exponential,0.5181689855475626,0.10875882950929079,-1.6424135927326988,0.18025957854104682
189,Lasso alpha 0.1,Power Transform,Logarithm plus 1,0.09515670342197624,0.15990592851531768,-0.04359410118306961,0.12471867795270246
190,Lasso alpha 0.1,Power Transform,Quantile Transform,0.5181689855475629,0.10875882950929079,-2.1179931938548404,0.20999356755613666
191,Lasso alpha 0.01,None,None,0.650054337200074,0.09545145170647046,0.5402302302296187,0.10049451568904538
192,Lasso alpha 0.01,None,Exponential,0.5521194394571958,0.10460269396669636,0.09531348069049139,0.1887127303591075
193,Lasso alpha 0.01,None,Logarithm plus 1,0.09580520365191592,0.1599530075803619,0.056146244682334645,0.17094915224392807
194,Lasso alpha 0.01,None,Quantile Transform,0.5521194394571958,0.1046026939666964,0.25767068029363505,0.14163028971963226
195,Lasso alpha 0.01,Exponential,None,0.6691240534699272,0.0925798106223533,0.7614592114131417,0.08064593012156675
196,Lasso alpha 0.01,Exponential,Exponential,0.5457355103210282,0.10692677860503569,0.4579539201391907,0.1175741151744481
197,Lasso alpha 0.01,Exponential,Logarithm plus 1,0.07793286124275633,0.1599941621995064,-0.35583655024809535,0.22030328949789688
198,Lasso alpha 0.01,Exponential,Quantile Transform,0.5457355103210282,0.10692677860503566,-0.5863393005004343,0.15084271681350744
199,Lasso alpha 0.01,LogarithmReciprocol,None,0.5939651361633413,0.09868849983931385,-0.18190229633272503,0.11461071768283633
200,Lasso alpha 0.01,LogarithmReciprocol,Exponential,0.546136300906146,0.10137371796391527,0.030868435273613604,0.13313632515076337
201,Lasso alpha 0.01,LogarithmReciprocol,Logarithm plus 1,0.07063084223042004,0.16306965865701442,-0.2893599870861534,0.19508524788640338
202,Lasso alpha 0.01,LogarithmReciprocol,Quantile Transform,0.546136300906146,0.10137371796391534,0.4857299294396744,0.09915706360056127
203,Lasso alpha 0.01,Logarithm plus 1,None,0.6276112266396867,0.09846715647098117,0.568600672766281,0.09128177344862536
204,Lasso alpha 0.01,Logarithm plus 1,Exponential,0.5349705777382754,0.10580558814051164,-2.361813179055619,0.242055646143947
205,Lasso alpha 0.01,Logarithm plus 1,Logarithm plus 1,0.09594767617115374,0.16082856563973794,-0.08931139275762945,0.19851895934853928
206,Lasso alpha 0.01,Logarithm plus 1,Quantile Transform,0.5349705777382755,0.10580558814051157,-172.84103378083975,0.8794854238214378
207,Lasso alpha 0.01,Exponential minus one,None,0.29704415521535343,0.12214162580615184,-2.001141516631316,0.22899772669376545
208,Lasso alpha 0.01,Exponential minus one,Exponential,0.3471984123178865,0.1150574220247866,0.04343069108628317,0.13591167509450447
209,Lasso alpha 0.01,Exponential minus one,Logarithm plus 1,-0.046257562772494376,0.17146175744304432,-0.09133581370799426,0.20540783292624473
210,Lasso alpha 0.01,Exponential minus one,Quantile Transform,0.34719841231788684,0.11505742202478669,-3.921332487459079,0.23322240329817406
211,Lasso alpha 0.01,Quantile Transform,None,0.6533066799486901,0.09488297708902418,0.23402353797070363,0.11706249835258135
212,Lasso alpha 0.01,Quantile Transform,Exponential,0.5578390638660292,0.1040120195000608,0.21699665654057687,0.16651519921855615
213,Lasso alpha 0.01,Quantile Transform,Logarithm plus 1,0.0926161253243103,0.16007220829669125,-0.5034321652043765,0.22460673129824035
214,Lasso alpha 0.01,Quantile Transform,Quantile Transform,0.5578390638660292,0.10401201950006081,-0.1120908789221231,0.14280005193467138
215,Lasso alpha 0.01,Normal Quantile Transform,None,0.6195057689087382,0.0894536364239166,0.21688478731836203,0.10450546270077501
216,Lasso alpha 0.01,Normal Quantile Transform,Exponential,0.5453182447581988,0.09572018715426095,0.4039980468254045,0.1207632253437109
217,Lasso alpha 0.01,Normal Quantile Transform,Logarithm plus 1,0.02654296989651439,0.1619780612284857,-0.4963535322186998,0.22638234911008326
218,Lasso alpha 0.01,Normal Quantile Transform,Quantile Transform,0.5453182447581992,0.095720187154261,-0.8797671258020632,0.1622537989814961
219,Lasso alpha 0.01,Power Transform,None,0.6601976786407195,0.09233449033610229,0.6258492909664135,0.12712408935001243
220,Lasso alpha 0.01,Power Transform,Exponential,0.5633287055324311,0.10322808670611912,0.1970079360700231,0.18306256417366346
221,Lasso alpha 0.01,Power Transform,Logarithm plus 1,0.09535882231917925,0.15983683356560568,-0.9840597097452037,0.23364938634854546
222,Lasso alpha 0.01,Power Transform,Quantile Transform,0.563328705532431,0.10322808670611908,-0.399113205059509,0.14086692288575695
223,Lasso alpha 0.001,None,None,0.659080681387441,0.0921415513115198,0.644192392837923,0.0949670930490707
224,Lasso alpha 0.001,None,Exponential,0.5642951004838367,0.1028605610631272,0.07121396996110096,0.13118887230534573
225,Lasso alpha 0.001,None,Logarithm plus 1,0.095910166015714,0.1599022088539871,-0.5281818570770311,0.21006628623120083
226,Lasso alpha 0.001,None,Quantile Transform,0.5642951004838368,0.10286056106312712,0.23155052464261217,0.11042349701336131
227,Lasso alpha 0.001,Exponential,None,0.6747547725711075,0.09050830251191501,0.5411363959950812,0.08597241075207224
228,Lasso alpha 0.001,Exponential,Exponential,0.5429599276622108,0.10672461202769766,0.2784240039864868,0.13789972558545832
229,Lasso alpha 0.001,Exponential,Logarithm plus 1,0.07776274023126417,0.15998482102481884,-0.3183979766698346,0.19519258523038044
230,Lasso alpha 0.001,Exponential,Quantile Transform,0.5429599276622112,0.10672461202769765,0.38474085905743083,0.13396145885471913
231,Lasso alpha 0.001,LogarithmReciprocol,None,0.5856980598205619,0.0986218746565384,0.419285352004762,0.11633479808614414
232,Lasso alpha 0.001,LogarithmReciprocol,Exponential,0.5490258205254289,0.10083110461220575,-352380863445.4843,25080.77976875393
233,Lasso alpha 0.001,LogarithmReciprocol,Logarithm plus 1,0.0707233960933712,0.16303933852506414,-0.39104325789514105,0.18591560594207726
234,Lasso alpha 0.001,LogarithmReciprocol,Quantile Transform,0.5490258205254288,0.1008311046122058,0.2297219554892519,0.11363989229606411
235,Lasso alpha 0.001,Logarithm plus 1,None,0.6422235819644656,0.09365016922925515,0.3309353579169909,0.14066658055846026
236,Lasso alpha 0.001,Logarithm plus 1,Exponential,0.5658477285665693,0.1016172792863059,0.5186880389000326,0.10034560217283714
237,Lasso alpha 0.001,Logarithm plus 1,Logarithm plus 1,0.0964284689495305,0.16071225295567013,-0.02276004639716178,0.14012864263853636
238,Lasso alpha 0.001,Logarithm plus 1,Quantile Transform,0.5658477285665692,0.10161727928630587,-7089.249323436275,4.381712069290391
239,Lasso alpha 0.001,Exponential minus one,None,0.2487243494507022,0.12478451081205859,-0.3849621377803052,0.1744892370542348
240,Lasso alpha 0.001,Exponential minus one,Exponential,0.32496162044878174,0.11541664641770108,-0.02350936459288011,0.139000236727536
241,Lasso alpha 0.001,Exponential minus one,Logarithm plus 1,-0.046084040432405216,0.1714329343495115,-0.23509737694934274,0.1838292330233918
242,Lasso alpha 0.001,Exponential minus one,Quantile Transform,0.3249616204487832,0.11541664641770107,-2.194498695345714,0.21468585903493803
243,Lasso alpha 0.001,Quantile Transform,None,0.6623151419010113,0.09229088489016525,0.6669769318730707,0.09180698926814704
244,Lasso alpha 0.001,Quantile Transform,Exponential,0.5665332286918416,0.10246936913038357,0.5186010328527776,0.12081881400074489
245,Lasso alpha 0.001,Quantile Transform,Logarithm plus 1,0.09265576474303217,0.16007423817420105,-0.6278415169107532,0.14435214520768289
246,Lasso alpha 0.001,Quantile Transform,Quantile Transform,0.5665332286918419,0.10246936913038344,0.6667673031261865,0.08359569883716408
247,Lasso alpha 0.001,Normal Quantile Transform,None,0.6117939487022946,0.09017042659207462,0.1244386873298059,0.11512410340044252
248,Lasso alpha 0.001,Normal Quantile Transform,Exponential,0.541888858671876,0.09582515743374265,0.7534851291152511,0.09001785240666477
249,Lasso alpha 0.001,Normal Quantile Transform,Logarithm plus 1,0.025896801757374632,0.16201797787453975,-0.09198913373017281,0.20484487009856636
