,Model,y transform,x transform,LED,r2 train,mae train,r2 test,mae test
2196,Kernel Ridge,None,None,455 nm LED,0.08730236897521004,0.15154099139313085,-0.4444407309707654,0.16891075987909557
2197,Kernel Ridge,None,Exponential,455 nm LED,-7.3599486645734,0.528015455781362,-949769300809.5361,26962.392023843044
2198,Kernel Ridge,None,Logarithm,455 nm LED,0.32159009630996815,0.13762775483512135,0.14181290313400824,0.14484772484021008
2199,Kernel Ridge,Exponential,None,455 nm LED,-0.5154765921536915,0.19628085150711166,-1.2828395365715892,0.2209434959060257
2200,Kernel Ridge,Exponential,Logarithm,455 nm LED,0.187114463321011,0.14889089691720334,-0.03427400610610902,0.15635453667515795
2201,Kernel Ridge,Logarithm,None,455 nm LED,0.7036925824865612,0.08506374386410533,0.6054388333306399,0.0907865914753661
2202,Kernel Ridge,Logarithm,Exponential,455 nm LED,-4.305559371447183,0.40565900507122,-7.122066785902228e+150,7.382653410772016e+73
2203,Kernel Ridge,Logarithm,Logarithm,455 nm LED,0.5031186613018062,0.1199296550961288,0.3878475275099576,0.12679135923321153
2204,Kernel Ridge,Reciprocol,None,455 nm LED,0.5142558490748845,0.0991935935306645,0.33357791554518085,0.10896616503617444
2205,Kernel Ridge,Reciprocol,Exponential,455 nm LED,-2.1429463709224394e+18,65489308.77785849,-1.9419977233457587e+18,66780123.84118779
2206,Kernel Ridge,Reciprocol,Logarithm,455 nm LED,0.4698678035785645,0.11946888502380701,0.3444178473809557,0.12564258154880464
2207,PLS 1-component,None,None,465 nm LED,0.1563657784636936,0.1564605011414003,-0.034763548647810484,0.15701810691310242
2208,PLS 1-component,None,Exponential,465 nm LED,0.012825078299412485,0.16820458528211796,-16336116436.636105,3556.875516819745
2209,PLS 1-component,None,Logarithm,465 nm LED,0.1712455925719487,0.1553071539533199,0.008854969752668817,0.15541140398793432
2210,PLS 1-component,Exponential,None,465 nm LED,0.16432275735715718,0.15533548990359972,0.011865427443411925,0.15395125665497456
2211,PLS 1-component,Exponential,Logarithm,465 nm LED,0.1770644798420249,0.15413378186432228,0.03260949910026769,0.1535970054970704
2212,PLS 1-component,Logarithm,None,465 nm LED,0.07766552593284504,0.1629982517203388,-0.32772056735958055,0.17066776323612942
2213,PLS 1-component,Logarithm,Logarithm,465 nm LED,0.1053395704867045,0.16136847519850497,-0.14193175413599282,0.16430014273480847
2214,PLS 1-component,Reciprocol,None,465 nm LED,-0.15926039613337317,0.17547586268012824,-31.28869427978351,0.33603991139344713
2215,PLS 1-component,Reciprocol,Exponential,465 nm LED,-0.15120171728993914,0.18194257794439206,-1.4689818904534089,0.22222549974473638
2216,PLS 1-component,Reciprocol,Logarithm,465 nm LED,-0.07553838830303339,0.17229379903912967,-1.5978794061415504,0.20044218951749732
2217,PLS 2-component,None,None,465 nm LED,0.5773039007292804,0.10386624304319346,0.4910490736226848,0.10727936630590298
