,Model,y transform,x transform,r2 train,mae train,r2 test,mae test
265,LassoLars alpha 1,Logarithm plus 1,None,-0.0039683261348251175,0.16766362885110736,-0.0052048682027696636,0.14672174214687989
266,LassoLars alpha 1,Logarithm plus 1,Exponential,-0.0039683261348251175,0.16766362885110736,-0.5932908743009555,0.18243051951593622
267,LassoLars alpha 1,Logarithm plus 1,Logarithm plus 1,-0.0039683261348251175,0.16766362885110736,-0.039704742276902794,0.17360999018632958
268,LassoLars alpha 1,Logarithm plus 1,Quantile Transform,-0.0039683261348251175,0.16766362885110736,-0.00042552818539864923,0.1473517755352983
269,LassoLars alpha 1,Exponential minus one,None,-0.15979827307303207,0.17904376674988604,-0.01588874532693718,0.18910489261709873
270,LassoLars alpha 1,Exponential minus one,Exponential,-0.15979827307303207,0.17904376674988604,-0.02678419600140547,0.19721614851421065
271,LassoLars alpha 1,Exponential minus one,Logarithm plus 1,-0.15979827307303207,0.17904376674988604,-0.28087934626429156,0.24530126227760693
272,LassoLars alpha 1,Exponential minus one,Quantile Transform,-0.15979827307303207,0.17904376674988604,-0.18873485038541715,0.18972258648132084
273,LassoLars alpha 1,Quantile Transform,None,-0.0001802735682621126,0.1666444873392774,-0.05984325562788717,0.16997431557448728
274,LassoLars alpha 1,Quantile Transform,Exponential,-0.0001802735682621126,0.1666444873392774,-0.024292902194429367,0.17280321919749156
275,LassoLars alpha 1,Quantile Transform,Logarithm plus 1,-0.0001802735682621126,0.1666444873392774,-0.03111773924626471,0.1669328402631193
276,LassoLars alpha 1,Quantile Transform,Quantile Transform,-0.0001802735682621126,0.1666444873392774,-0.01350065660602695,0.15592358273075194
277,LassoLars alpha 1,Normal Quantile Transform,None,-3.2743298812309973e-06,0.16679941096094159,-0.2511479721361265,0.1907968458376708
278,LassoLars alpha 1,Normal Quantile Transform,Exponential,-3.2743298812309973e-06,0.16679941096094159,-0.05682170253908403,0.15293274193570175
279,LassoLars alpha 1,Normal Quantile Transform,Logarithm plus 1,-3.2743298812309973e-06,0.16679941096094159,-0.20891457549124204,0.19366514640781152
280,LassoLars alpha 1,Normal Quantile Transform,Quantile Transform,-3.2743298812309973e-06,0.16679941096094159,-0.11142606718462833,0.15415208182480533
281,LassoLars alpha 1,Power Transform,None,-4.280779197496365e-05,0.1667362890276875,-0.13458998321403315,0.14268462522554168
282,LassoLars alpha 1,Power Transform,Exponential,-4.280779197496365e-05,0.1667362890276875,-0.7654949770648702,0.20176846556635825
