,Model,y transform,x transform,r2 train,mae train,r2 test,mae test
504,Ridge alpha 0.00001,Power Transform,Quantile Transform,0.48748369878824027,0.10734334732251026,-2.682119009136551,0.2018340484052477
505,Lars,None,None,0.6798092342541978,0.089414792589049,0.23592238140280553,0.10894891803869422
506,Lars,None,Exponential,0.4860735116362085,0.1073733072195107,0.09356723488353891,0.16062454051538158
507,Lars,None,Logarithm plus 1,0.10397315248417272,0.15424142586739625,-0.16435507173407116,0.21686262188715993
508,Lars,None,Quantile Transform,0.4860735116362085,0.1073733072195107,-10.250608274032455,0.31558750759064247
509,Lars,Exponential,None,0.6951026652317783,0.08801438170261658,0.3639558895527233,0.09404775993920086
510,Lars,Exponential,Exponential,0.4993007466470233,0.10801430231544594,0.22800857984379053,0.13297915799501292
511,Lars,Exponential,Logarithm plus 1,0.09381701426636968,0.15457655315215324,-16.292458635384143,0.3676973740015153
512,Lars,Exponential,Quantile Transform,0.4993007466470233,0.10801430231544597,0.20095585693469065,0.12594113254966366
513,Lars,LogarithmReciprocol,None,0.608843897322922,0.09645493851070153,-0.11667272367045611,0.1534160343870842
514,Lars,LogarithmReciprocol,Exponential,0.40793558415523035,0.11079846377383355,-1.0133840083699455,0.18069819400109932
515,Lars,LogarithmReciprocol,Logarithm plus 1,0.07139589154804882,0.15661373956402241,-0.8884257508280475,0.23247364243963736
516,Lars,LogarithmReciprocol,Quantile Transform,0.4079355841552301,0.11079846377383357,-9962.605285815205,5.836366949243821
517,Lars,Logarithm plus 1,None,0.6632683701396589,0.09070417160742501,0.34877966157184404,0.11432156344200298
518,Lars,Logarithm plus 1,Exponential,0.4681306643312968,0.10810882536761734,-0.3476861063546086,0.15930487994721668
519,Lars,Logarithm plus 1,Logarithm plus 1,0.10121412903748739,0.1545862038761983,-0.004560452328450815,0.16819725129411847
520,Lars,Logarithm plus 1,Quantile Transform,0.4681306643312969,0.1081088253676173,0.19721722601449776,0.09129470919965953
521,Lars,Exponential minus one,None,0.2607264425487116,0.12064884065813576,-0.48979815335946597,0.15113583292062882
522,Lars,Exponential minus one,Exponential,0.11453598176769841,0.12804000321767514,-0.10548638014750722,0.14483802415987101
523,Lars,Exponential minus one,Logarithm plus 1,-0.050972319062583704,0.16850910996161017,-0.840784338371092,0.19934628054246328
524,Lars,Exponential minus one,Quantile Transform,0.11453598176769886,0.1280400032176751,0.45736947913701764,0.10938052984721687
525,Lars,Quantile Transform,None,0.6788443798747217,0.0902385691231415,0.5575473902673251,0.10044612662706796
526,Lars,Quantile Transform,Exponential,0.4856054098188308,0.10860781489846891,-0.33253203769770345,0.13274551196020193
527,Lars,Quantile Transform,Logarithm plus 1,0.10814409968348548,0.153579298920663,-0.17584998411392982,0.17650467063745165
528,Lars,Quantile Transform,Quantile Transform,0.48560540981883094,0.10860781489846887,-0.13200713367971995,0.16479978345799057
529,Lars,Normal Quantile Transform,None,0.630199374034587,0.08886975530839115,0.39403079368815364,0.12830490543489045
530,Lars,Normal Quantile Transform,Exponential,0.395333612820877,0.1093161303175365,-1.1935164387004842,0.18324207806616163
531,Lars,Normal Quantile Transform,Logarithm plus 1,0.08955507354319314,0.15648034690546975,-0.9071674121486719,0.26706278902431324
532,Lars,Normal Quantile Transform,Quantile Transform,0.3953336128208772,0.10931613031753647,-0.042407362791771375,0.17112781953720446
533,Lars,Power Transform,None,0.6811810088336504,0.08930463768910758,0.44502250086107775,0.08194597068234245
534,Lars,Power Transform,Exponential,0.48748370119267415,0.10734334349440035,-5.058487410714508,0.1995010615242329
535,Lars,Power Transform,Logarithm plus 1,0.10383206751731666,0.154233759799703,-1.4958932525955655,0.21324044292491387
536,Lars,Power Transform,Quantile Transform,0.48748370119267403,0.10734334349440035,-1.6888927164601397,0.20350482004595882
537,Guassian Regression,None,None,1.0,1.7439810515258677e-10,-1.827581996975106,0.24109831920598337
538,Guassian Regression,None,Exponential,1.0,7.388521691016949e-11,-3.683859581286944,0.30187857865078177
