Leaf number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
50,2,64,150,61.65,467.417,1736.267,529.067,1209.717,2206.667,325.133,382.25,2449.467,185.017,375.75,100.6,551.85,289.4,528.617,989.117,428.533,216,b'White IR',12.5 mA,b'OK Read',9:35:34
50,2,64,150,1604.517,734.733,1751.567,530.55,1198.367,2203.433,323.333,370.067,2436.117,174.483,330.533,98.5,545.817,265.15,119.733,51.35,27.117,32.483,b'White UV',12.5 mA,b'OK Read',9:35:36
50,2,64,150,1565,290.233,33.383,31.3,32.8,17.233,25.083,30.483,21,40.617,41.75,22.35,45.233,45.617,417.633,945.367,409,191.633,b'UV IR',12.5 mA,b'OK Read',9:35:37
50,2,64,150,1476.467,722.517,1757.133,542.483,1219.8,2212.05,334.983,390.1,2451.383,197.05,361.833,109.683,566.933,296.517,530.067,992.933,430.7,219.25,b'White UV IR',12.5 mA,b'OK Read',9:35:39
50,2,64,150,99.583,985.233,3155.333,947.85,2307.167,4263.633,604.583,698.333,4675.567,306.85,619.3,170.45,1019.267,491.833,223.417,95.1,44.483,53.6,b'White',25 mA,b'OK Read',9:35:41
50,2,64,150,26.867,21.383,20.867,32.783,44.15,20.467,28.667,44.4,34.367,53.4,69.583,25.85,55.783,74.133,842.567,1936.4,866.817,410.883,b'IR',25 mA,b'OK Read',9:35:42
50,2,64,150,2270.033,395.617,34.783,23.85,16.4,11.85,17.917,13.933,5.733,24.067,12.183,14.667,27.133,15.683,5.833,3.8,5.417,6.5,b'UV',25 mA,b'OK Read',9:35:43
50,2,64,150,124.883,1003.567,3163.667,979.133,2348.783,4279.783,631.45,741.867,4713.75,357.233,687.15,196.3,1069.033,561.683,1064.517,2027.7,909.133,462.85,b'White IR',25 mA,b'OK Read',9:35:45
50,2,64,150,1987.083,1313.65,3176.2,968.717,2312.2,4257.167,618.017,707.917,4675.567,323.4,654.1,182.333,1034.35,500.383,227.8,97.017,47.733,58.467,b'White UV',25 mA,b'OK Read',9:35:46
50,2,64,150,1906.45,354.383,47.3,50.667,56.767,28,42.1,54.85,38.183,69.95,78.283,37.717,73.883,84.117,845.483,1934.5,870.083,415.75,b'UV IR',25 mA,b'OK Read',9:35:47
50,2,64,150,1620.333,1273.933,3192.883,992.55,2357.617,4284.1,641.3,748.833,4711.85,369.267,723.683,204.683,1079.583,567.383,1052.833,2016.283,911.3,467.717,b'White UV IR',25 mA,b'OK Read',9:35:49
50,2,64,150,199.183,2080.45,5439.733,1687.05,4271.2,7931.717,1124.067,1294.8,8621.85,560.3,1148.15,317.15,1922.45,928.05,411.783,175,81.367,99.067,b'White',50 mA,b'OK Read',9:35:51
50,2,64,150,52.167,41.25,38.95,62.6,87.033,38.767,55.533,88.817,66.817,104.533,153.083,51.7,105.55,139.7,1588.75,3671.167,1796.567,891.6,b'IR',50 mA,b'OK Read',9:35:52
50,2,64,150,2782.217,475.05,41.733,28.317,20.183,14,22.4,17.417,7.633,30.083,13.917,18.167,33.167,18.533,5.833,3.8,6.517,8.117,b'UV',50 mA,b'OK Read',9:35:53
50,2,64,150,211.833,1703.167,4648.117,1482.867,3634.183,6645.85,988.817,1164.183,7270.15,567.067,1142.933,315.75,1708.333,912.367,1921.683,3802.417,1858.4,972.8,b'White IR',50 mA,b'OK Read',9:35:55
50,2,64,150,2064.533,2311.117,5299.217,1646.8,4109.75,7618.333,1091.817,1252.133,8282.017,555.033,1127.267,317.85,1890.783,912.367,401.567,169.3,81.367,100.683,b'White UV',50 mA,b'OK Read',9:35:56
50,2,64,150,1846.383,360.483,64,78.983,98.4,46.317,68.967,99.267,70.633,119.583,160.05,62.867,125.15,149.683,1582.917,3661.65,1799.817,898.1,b'UV IR',50 mA,b'OK Read',9:35:58
50,2,64,150,1283.617,1848.283,4584.133,1459.017,3545.883,6467.067,969.117,1139.8,7071.583,562.55,1123.8,315.05,1679.683,896.683,1867.667,3758.667,1856.233,979.3,b'White UV IR',50 mA,b'OK Read',9:35:59
50,2,64,150,235.533,2471.5,6181.267,1934.433,4912.017,9126.05,1291.55,1486.367,9891.45,642.267,1403.867,369.55,2300.9,1113.383,478.967,201.633,93.3,113.683,b'White',100 mA,b'OK Read',9:36:01
50,2,64,150,93.267,76.383,72.35,113.267,163.983,68.917,101.217,167.183,122.183,194.033,257.467,95,191.483,236.65,2650.35,6090.717,3562.75,1956.967,b'IR',100 mA,b'OK Read',9:36:02
50,2,64,150,3150.55,533.1,47.3,32.783,22.7,16.15,25.967,20.033,7.633,33.85,19.133,20.95,39.2,21.383,7.3,3.8,7.6,9.75,b'UV',100 mA,b'OK Read',9:36:03
50,2,64,150,230.8,1492.367,4241.883,1371.1,3316.3,5858.6,915.367,1106.717,6447.283,604.667,1160.317,327.633,1611.833,920.933,2926.333,6182.017,3615.917,2028.433,b'White IR',100 mA,b'OK Read',9:36:05
50,2,64,150,2094.567,2645.633,5923.883,1855.45,4669.817,8661.883,1238.7,1420.183,9400.783,626.483,1304.717,363.95,2181.783,1056.35,459.983,194.017,92.217,113.683,b'White UV',100 mA,b'OK Read',9:36:06
50,2,64,150,946.9,238.283,83.467,119.233,167.767,71.083,106.583,170.667,124.1,200.8,260.95,99.9,199.033,238.067,2613.85,6045.05,3551.9,1963.467,b'UV IR',100 mA,b'OK Read',9:36:08
50,2,64,150,531.15,1524.45,4157.017,1354.7,3217.917,5751.983,900.15,1087.567,6328.917,590.383,1083.783,323.433,1572.633,896.683,2739.433,6003.217,3559.5,2043.05,b'White UV IR',100 mA,b'OK Read',9:36:09
50,3,64,50,52.15,444.5,1707.05,500.75,1188.25,2268.05,298.25,337,2394.1,153.4,349.65,83.85,533.75,260.9,118.3,51.35,22.8,29.25,b'White',12.5 mA,b'OK Read',9:36:26
50,3,64,50,14.25,13.75,12.5,17.9,22.7,12.9,13.45,20.9,17.2,27.05,46.95,12.55,27.15,38.5,416.15,947.25,393.8,180.25,b'IR',12.5 mA,b'OK Read',9:36:27
50,3,64,50,1607.7,288.7,25.05,17.9,11.35,9.7,13.45,10.45,5.75,20.3,10.45,10.5,22.6,12.85,4.4,0,3.25,4.85,b'UV',12.5 mA,b'OK Read',9:36:27
50,3,64,50,61.65,453.65,1719.55,518.65,1207.2,2277.75,311.7,357.9,2411.3,178.25,354.9,96.4,556.4,290.8,530.05,998.65,413.35,204.65,b'White IR',12.5 mA,b'OK Read',9:36:28
50,3,64,50,1512.85,705.7,1727.9,518.65,1195.85,2271.3,309,347.45,2394.1,169.2,328.8,94.3,547.35,265.15,118.3,51.35,26.05,29.25,b'White UV',12.5 mA,b'OK Read',9:36:29
50,3,64,50,1474.9,279.55,33.4,31.3,34.05,19.4,24.2,31.35,22.9,40.6,41.75,20.95,45.25,47.05,420.55,953,393.8,185.15,b'UV IR',12.5 mA,b'OK Read',9:36:30
50,3,64,50,1384.8,691.95,1732.1,532.05,1214.75,2277.75,319.75,365.7,2411.3,189.5,381,104.8,569.95,299.35,534.45,998.65,416.6,209.5,b'White UV IR',12.5 mA,b'OK Read',9:36:31
50,3,64,50,99.6,948.6,3101.05,925.5,2300.85,4393.95,577.7,653.05,4610.65,293.3,621.05,161.35,1026.8,496.1,223.4,91.3,42.3,53.6,b'White',25 mA,b'OK Read',9:36:33
50,3,64,50,28.45,22.9,20.85,31.3,45.4,22.6,29.55,44.4,34.35,54.15,67.85,25.15,58.8,77,854.25,1957.3,839.7,389.75,b'IR',25 mA,b'OK Read',9:36:34
50,3,64,50,2148.3,375.75,33.4,22.35,15.15,12.9,18.8,13.05,5.75,24.8,10.45,14.65,27.15,17.1,4.4,5.7,6.5,4.85,b'UV',25 mA,b'OK Read',9:36:35
50,3,64,50,128.05,971.5,3113.6,956.8,2342.5,4410.1,604.6,694.85,4639.3,342.95,720.2,186.5,1076.55,568.8,1073.3,2048.6,878.75,443.35,b'White IR',25 mA,b'OK Read',9:36:35
50,3,64,50,1863.75,1264.75,3126.1,943.35,2308.4,4393.95,591.15,663.5,4604.95,311.35,626.25,173.95,1044.9,504.65,227.8,97,45.55,58.45,b'White UV',25 mA,b'OK Read',9:36:36
50,3,64,50,1783.15,334.5,45.9,49.2,56.75,32.3,43,54.85,40.1,72.2,78.3,37.7,76.9,85.55,854.25,1957.3,839.7,394.65,b'UV IR',25 mA,b'OK Read',9:36:37
50,3,64,50,1498.6,1218.95,3126.1,970.2,2346.25,4403.65,612.65,702.7,4633.55,356.5,694.1,194.9,1090.15,573.1,1068.9,2042.9,882,448.25,b'White UV IR',25 mA,b'OK Read',9:36:38
50,3,64,50,194.45,1961.3,5229.65,1618.5,4193,8041.55,1056,1191.2,8367.9,530.2,1132.5,295.5,1881.75,910.95,403.05,171.2,78.1,92.55,b'White',50 mA,b'OK Read',9:36:40
50,3,64,50,56.9,45.85,41.75,67.05,90.8,42,56.45,88.8,68.75,103.8,156.55,52.4,108.55,149.7,1638.4,3783.4,1741.25,842.9,b'IR',50 mA,b'OK Read',9:36:41
50,3,64,50,2617.8,453.65,41.75,26.85,18.9,16.15,24.2,18.3,5.75,31.6,26.1,18.85,31.65,17.1,8.75,5.7,6.5,9.75,b'UV',50 mA,b'OK Read',9:36:42
50,3,64,50,208.65,1590.15,4445,1417.3,3534.55,6652.3,921.65,1065.8,6970.4,537,1064.65,293.4,1642,885.3,1958.2,3914.65,1803.05,920.85,b'White IR',50 mA,b'OK Read',9:36:42
50,3,64,50,1925.4,2176.7,5091.95,1578.25,4034.05,7721.7,1026.45,1152,8030,525.7,1137.7,295.5,1822.95,881,389.9,165.5,78.1,92.55,b'White UV',50 mA,b'OK Read',9:36:43
50,3,64,50,1693.05,339.1,66.8,80.5,102.2,48.45,69.85,99.25,68.75,121.85,161.8,62.85,126.65,153.95,1634,3783.4,1744.5,847.75,b'UV IR',50 mA,b'OK Read',9:36:44
50,3,64,50,1157.15,1723,4382.4,1394.95,3447.5,6484.3,905.5,1044.9,6781.4,532.45,1080.3,291.3,1605.8,863.9,1923.15,3874.7,1803.05,925.7,b'White UV IR',50 mA,b'OK Read',9:36:45
50,3,64,50,232.4,2337.1,5939.2,1846.5,4836.35,9275.75,1214.5,1368.8,9587.9,604.65,1341.25,337.4,2157.65,1043.55,464.35,194,87.9,107.2,b'White',100 mA,b'OK Read',9:36:47
50,3,64,50,104.35,82.5,79.3,120.7,174.1,77.55,104.8,169.8,126,198.55,266.15,98.5,203.55,260.9,2851.85,6573.85,3495.5,1836.8,b'IR',100 mA,b'OK Read',9:36:48
50,3,64,50,2964,508.65,45.9,31.3,22.7,16.15,26.85,20.9,5.75,36.1,15.65,20.95,36.2,21.4,8.75,5.7,6.5,9.75,b'UV',100 mA,b'OK Read',9:36:49
50,3,64,50,237.1,1420.6,4065.2,1327.9,3224.2,5931.85,865.2,1029.2,6208.65,577.6,1116.85,308.05,1537.95,902.4,3123.45,6665.15,3547.55,1905,b'White IR',100 mA,b'OK Read',9:36:49
50,3,64,50,2001.3,2538.7,5768.05,1792.85,4647.1,8894.5,1174.2,1319.2,9175.5,597.9,1247.3,335.3,2089.8,1013.6,446.85,188.3,87.9,107.2,b'White UV',100 mA,b'OK Read',9:36:50
50,3,64,50,886.85,233.7,91.8,129.65,177.85,80.75,110.15,175,126,205.3,271.4,102.7,208.1,260.9,2825.6,6539.6,3498.75,1841.65,b'UV IR',100 mA,b'OK Read',9:36:51
50,3,64,50,512.2,1452.65,4023.45,1318.95,3178.8,5844.6,854.45,1016.15,6128.45,573.1,1106.4,305.95,1524.4,889.55,3005.2,6516.8,3524.8,1914.75,b'White UV IR',100 mA,b'OK Read',9:36:52
50,3,64,100,52.175,442.2,1709.125,507.45,1188.275,2261.6,295.575,335.675,2382.65,153.425,334,82.775,522.45,252.325,113.9,48.5,22.775,26.8,b'White',12.5 mA,b'OK Read',9:36:54
50,3,64,100,14.225,11.45,12.525,17.875,22.7,12.925,13.425,20.9,17.175,27.075,44.35,12.575,29.4,38.5,407.4,935.85,392.175,182.7,b'IR',12.5 mA,b'OK Read',9:36:55
50,3,64,100,1614.8,293.275,27.125,17.875,13.25,11.3,13.425,10.45,5.725,19.175,10.45,10.475,20.35,12.825,4.375,2.85,4.875,4.875,b'UV',12.5 mA,b'OK Read',9:36:56
50,3,64,100,64.025,455.95,1730,523.1,1214.75,2287.425,309,356.575,2405.575,177.125,370.55,95.35,549.6,288.675,525.7,990.075,413.35,207.075,b'White IR',12.5 mA,b'OK Read',9:36:57
50,3,64,100,1522.325,712.575,1740.45,520.875,1201.525,2280.975,307.65,346.125,2391.25,168.1,326.175,92.2,540.55,263.025,118.275,51.35,26.025,31.675,b'White UV',12.5 mA,b'OK Read',9:36:58
50,3,64,100,1482,279.525,33.4,31.3,32.175,19.375,25.525,30.05,20.05,41.75,41.75,22,45.225,47.05,416.175,944.425,395.45,185.15,b'UV IR',12.5 mA,b'OK Read',9:36:59
50,3,64,100,1391.9,698.825,1742.525,534.275,1220.425,2289.05,319.75,365.7,2408.425,190.65,357.5,103.725,565.425,295.1,527.875,990.075,416.6,211.95,b'White UV IR',12.5 mA,b'OK Read',9:37:00
50,3,64,100,101.95,962.325,3146.975,934.425,2319.775,4429.475,575.025,651.75,4596.35,293.3,649.75,160.325,1010.975,489.675,221.225,94.15,42.3,51.15,b'White',25 mA,b'OK Read',9:37:01
50,3,64,100,28.45,22.925,22.95,33.525,45.4,22.625,28.225,44.4,34.375,53.025,70.45,26.2,56.55,76.975,843.3,1937.35,841.325,394.65,b'IR',25 mA,b'OK Read',9:37:02
50,3,64,100,2164.925,382.65,33.4,22.35,17.025,12.925,18.8,14.375,5.725,25.95,23.475,14.675,27.15,14.975,6.575,2.85,6.5,7.3,b'UV',25 mA,b'OK Read',9:37:03
50,3,64,100,128.05,989.825,3203.325,967.975,2374.65,4469.875,604.575,694.85,4633.575,342.95,712.375,185.475,1065.25,562.4,1060.15,2028.65,882,445.8,b'White IR',25 mA,b'OK Read',9:37:04
50,3,64,100,1873.25,1283.1,3199.15,954.55,2334.9,4440.8,589.8,662.2,4593.475,311.35,621.05,171.85,1033.6,500.375,225.6,97,45.575,56.025,b'White UV',25 mA,b'OK Read',9:37:05
50,3,64,100,1792.625,339.1,48,49.175,56.775,30.7,43,54.85,37.225,71.075,78.275,37.725,74.625,85.525,845.475,1937.35,844.575,399.525,b'UV IR',25 mA,b'OK Read',9:37:06
50,3,64,100,1505.725,1234.975,3194.975,981.375,2372.75,4452.1,612.625,701.375,4622.125,356.475,686.275,193.85,1076.575,566.675,1051.375,2017.25,883.625,448.225,b'White UV IR',25 mA,b'OK Read',9:37:07
50,3,64,100,199.175,1997.975,5369.475,1640.85,4244.075,8133.65,1056,1192.475,8365.05,529.075,1163.8,293.4,1877.2,906.675,403.025,171.2,76.475,92.575,b'White',50 mA,b'OK Read',9:37:09
50,3,64,100,54.55,43.525,41.725,64.825,90.825,42,55.075,88.825,68.725,103.775,153.95,51.35,108.55,143.275,1598.975,3706.35,1744.5,855.05,b'IR',50 mA,b'OK Read',9:37:10
50,3,64,100,2636.8,458.25,41.725,26.825,20.825,16.15,24.175,18.275,5.725,32.725,23.475,17.825,31.675,17.1,6.575,5.7,6.5,9.75,b'UV',50 mA,b'OK Read',9:37:10
50,3,64,100,213.4,1615.325,4549.35,1430.7,3570.475,6728.225,921.65,1065.8,6964.675,534.725,1054.2,292.35,1639.725,881,1918.775,3829.05,1804.7,930.575,b'White IR',50 mA,b'OK Read',9:37:11
50,3,64,100,1932.55,2211.05,5215.05,1598.375,4075.675,7802.475,1026.425,1153.3,8027.125,525.7,1137.7,294.45,1834.225,885.275,392.075,165.5,76.475,95,b'White UV',50 mA,b'OK Read',9:37:12
50,3,64,100,1702.525,341.4,66.775,80.475,100.275,50.075,68.525,97.95,71.6,120.7,146.125,61.825,126.65,151.825,1590.2,3694.95,1746.125,859.925,b'UV IR',50 mA,b'OK Read',9:37:13
50,3,64,100,1157.15,1745.925,4480.475,1408.35,3483.45,6550.525,904.175,1043.575,6778.525,532.475,1080.3,291.3,1617.125,868.175,1870.575,3783.4,1799.825,935.45,b'White UV IR',50 mA,b'OK Read',9:37:14
50,3,64,100,234.75,2369.15,6068.575,1873.325,4872.275,9337.125,1213.175,1367.5,9585.025,604.675,1356.9,339.5,2207.425,1064.9,464.35,196.875,87.875,107.175,b'White',100 mA,b'OK Read',9:37:16
50,3,64,100,99.6,82.475,77.225,118.475,170.3,75.925,102.1,167.175,123.15,195.175,260.95,96.4,196.775,245.925,2713.875,6251.45,3472.7,1866.025,b'IR',100 mA,b'OK Read',9:37:17
50,3,64,100,2980.625,510.95,45.9,31.3,22.7,17.775,26.875,20.9,5.725,37.225,28.7,20.95,36.175,21.375,6.575,5.7,6.5,9.75,b'UV',100 mA,b'OK Read',9:37:18
50,3,64,100,234.75,1420.575,4090.225,1330.1,3222.325,5933.45,858.5,1022.7,6188.6,573.075,1072.475,307.025,1553.775,898.125,2970.15,6334.175,3516.65,1931.8,b'White IR',100 mA,b'OK Read',9:37:19
50,3,64,100,2001.3,2552.45,5836.925,1810.75,4662.25,8925.2,1172.875,1316.575,9175.5,596.775,1270.8,338.45,2139.575,1034.975,449.025,191.175,87.875,107.175,b'White UV',100 mA,b'OK Read',9:37:20
50,3,64,100,879.725,233.7,87.65,125.175,174.075,77.55,107.475,171.1,126,201.925,263.55,100.6,205.825,250.2,2687.6,6208.65,3469.45,1870.9,b'UV IR',100 mA,b'OK Read',9:37:21
50,3,64,100,505.075,1454.95,4052.675,1318.925,3180.7,5854.275,850.425,1012.25,6117,567.45,1103.775,304.925,1537.95,885.275,2827.775,6165.85,3482.475,1946.425,b'White UV IR',100 mA,b'OK Read',9:37:22
50,3,64,150,50.583,446.033,1723.75,509.683,1190.783,2271.283,295.567,335.233,2380.75,153.417,337.483,83.133,527.733,255.183,115.367,49.45,22.783,27.617,b'White',12.5 mA,b'OK Read',9:37:24
50,3,64,150,14.233,12.217,12.517,17.883,22.7,12.917,14.333,20.9,17.183,27.067,45.233,12.567,28.65,38.483,403.033,930.15,393.817,183.517,b'IR',12.5 mA,b'OK Read',9:37:25
50,3,64,150,1617.167,293.283,26.433,16.4,13.883,10.767,13.433,10.45,3.817,19.55,10.433,10.483,22.617,12.833,4.383,3.8,4.333,4.867,b'UV',12.5 mA,b'OK Read',9:37:26
50,3,64,150,64.817,456.717,1730.7,523.1,1216.017,2289.583,309,357,2405.567,177.483,351.4,95,553.367,289.4,522.767,985.317,414.417,207.883,b'White IR',12.5 mA,b'OK Read',9:37:28
50,3,64,150,1525.483,714.867,1750.183,523.1,1205.933,2286.367,308.117,344.817,2390.283,168.467,328.783,92.917,545.817,263.733,118.283,51.35,26.033,30.85,b'White UV',12.5 mA,b'OK Read',9:37:29
50,3,64,150,1487.533,281.067,33.383,31.3,32.8,19.383,25.083,30.483,21,42.117,52.183,22.35,45.233,47.05,413.25,939.667,395.983,186.767,b'UV IR',12.5 mA,b'OK Read',9:37:31
50,3,64,150,1394.267,701.117,1750.183,536.517,1223.583,2292.817,318.85,364.85,2405.567,190.283,358.367,104.083,568.433,297.95,524.233,987.217,416.6,212.75,b'White UV IR',12.5 mA,b'OK Read',9:37:32
50,3,64,150,101.167,959.267,3142.8,938.9,2317.25,4416.567,573.233,649.567,4593.483,292.55,645.4,159.967,1016.25,491.833,221.95,93.2,42.317,51.967,b'White',25 mA,b'OK Read',9:37:34
50,3,64,150,28.45,22.917,22.267,32.783,45.417,23.7,27.767,44.4,34.367,53.4,69.583,25.85,57.3,75.55,833.8,1924.983,839.7,396.267,b'IR',25 mA,b'OK Read',9:37:35
50,3,64,150,2162.55,383.4,34.783,22.35,17.667,12.917,18.817,14.8,5.733,26.317,24.35,14.667,27.133,15.683,5.833,3.8,5.417,6.5,b'UV',25 mA,b'OK Read',9:37:36
50,3,64,150,128.05,977.6,3148.367,968.717,2358.883,4428.4,599.2,691.367,4625.933,342.2,713.25,185.117,1067.517,561.683,1052.833,2012.483,879.833,446.617,b'White IR',25 mA,b'OK Read',9:37:38
50,3,64,150,1874.833,1272.417,3153.933,955.3,2318.517,4405.783,585.767,659.15,4589.667,310.6,654.1,171.15,1034.35,500.383,224.883,95.1,45.567,56.833,b'White UV',25 mA,b'OK Read',9:37:39
50,3,64,150,1795.8,340.633,47.3,50.667,58.033,31.233,42.1,54.85,38.183,71.45,90.467,37.717,75.383,85.533,835.267,1924.983,841.867,401.133,b'UV IR',25 mA,b'OK Read',9:37:41
50,3,64,150,1504.933,1228.117,3160.883,980.633,2361.4,4423.017,609.05,698.333,4624.033,354.983,716.717,193.5,1081.083,567.383,1042.617,2004.867,880.917,451.483,b'White UV IR',25 mA,b'OK Read',9:37:42
50,3,64,150,199.183,1985.75,5327.05,1648.3,4227.05,8094.333,1051.517,1187.7,8362.2,528.717,1129.017,294.1,1898.317,916.65,404.483,171.2,77.033,92.567,b'White',50 mA,b'OK Read',9:37:44
50,3,64,150,55.333,44.3,41.733,64.083,89.567,42,55.533,87.95,66.817,103.033,153.083,51.7,108.567,141.133,1569.767,3650.233,1736.9,859.117,b'IR',50 mA,b'OK Read',9:37:45
50,3,64,150,2643.117,459.783,41.733,28.317,21.45,16.15,23.283,17.417,5.733,32.333,26.1,18.167,33.167,18.533,7.3,3.8,6.517,8.117,b'UV',50 mA,b'OK Read',9:37:47
50,3,64,150,211.833,1600.817,4490.917,1433.683,3548.4,6680.3,915.367,1061.433,6958.95,533.217,1106.4,292,1657.067,886.717,1888.1,3773.883,1793.317,933.817,b'White IR',50 mA,b'OK Read',9:37:48
50,3,64,150,1928.583,2196.55,5161.483,1606.567,4054.233,7751.867,1021.067,1149.383,8022.367,524.2,1146.4,294.8,1863.633,899.533,392.8,167.383,77.033,94.2,b'White UV',50 mA,b'OK Read',9:37:49
50,3,64,150,1704.117,342.167,65.383,80.483,100.917,49.533,68.067,97.517,70.633,119.583,144.383,62.167,126.65,151.117,1563.933,3640.733,1740.15,867.233,b'UV IR',50 mA,b'OK Read',9:37:51
50,3,64,150,1153.983,1739.833,4460.3,1411.333,3473.983,6531.683,900.15,1040.533,6775.667,530.967,1048.983,292,1634.45,875.3,1837,3730.133,1794.4,941.95,b'White UV IR',50 mA,b'OK Read',9:37:52
50,3,64,150,235.533,2364.567,6075.533,1885.25,4864.083,9316.667,1207.367,1363.583,9582.167,604.667,1329.067,342.3,2264.717,1097.7,468.733,199.733,87.883,107.183,b'White',100 mA,b'OK Read',9:37:54
50,3,64,150,98.017,80.95,76.517,116.25,167.767,74.317,101.217,164.567,122.183,192.533,281.817,94.3,194.5,239.5,2621.15,6052.667,3443.417,1882.267,b'IR',100 mA,b'OK Read',9:37:55
50,3,64,150,2994.05,514.767,45.917,31.3,23.967,17.233,26.867,20.9,7.633,36.85,29.567,20.95,39.2,21.383,7.3,5.7,7.6,9.75,b'UV',100 mA,b'OK Read',9:37:57
50,3,64,150,233.967,1417.517,4076.317,1332.35,3211.6,5921.05,854.467,1017.9,6183.817,569.317,1122.05,307.367,1566.6,899.533,2885.45,6143.967,3490.067,1947.233,b'White IR',100 mA,b'OK Read',9:37:58
50,3,64,150,1998.133,2560.1,5858.5,1824.15,4662.25,8926.817,1168.85,1314.817,9173.6,597.15,1336.033,340.2,2168.217,1050.65,452.683,192.117,87.883,107.183,b'White UV',100 mA,b'OK Read',9:38:00
50,3,64,150,877.35,232.183,87.65,122.2,172.817,76.467,106.583,168.917,122.183,199.3,262.683,99.2,202.05,242.35,2589.017,6012.717,3441.25,1888.767,b'UV IR',100 mA,b'OK Read',9:38:01
50,3,64,150,499.533,1457.233,4063.8,1323.4,3177.55,5856.433,845.517,1006.583,6115.1,564.05,1064.65,305.267,1550.017,886.717,2707.3,5965.167,3447.75,1963.467,b'White UV IR',100 mA,b'OK Read',9:38:02
51,1,64,50,47.4,407.85,1590.2,469.45,1074.75,2112.95,556.2,718.35,4060.8,347.45,412.3,163.45,533.75,252.35,153.35,68.5,35.8,43.85,b'White',12.5 mA,b'OK Read',9:46:22
51,1,64,50,14.25,9.15,12.5,17.9,22.7,9.7,13.45,23.5,17.2,31.6,46.95,12.55,27.15,38.5,446.85,1015.75,445.9,199.75,b'IR',12.5 mA,b'OK Read',9:46:23
51,1,64,50,1252,242.85,20.85,13.4,7.55,6.45,10.75,7.85,5.75,18.05,20.9,8.4,13.55,8.55,4.4,0,3.25,4.85,b'UV',12.5 mA,b'OK Read',9:46:23
51,1,64,50,61.65,417,1590.2,487.35,1093.65,2119.45,569.65,739.25,4072.25,370,464.5,176.05,560.9,286.55,600.15,1078.5,478.45,238.75,b'White IR',12.5 mA,b'OK Read',9:46:24
51,1,64,50,1157.15,623.2,1598.55,482.85,1078.5,2112.95,566.95,723.6,4060.8,356.5,438.4,171.85,542.8,256.6,157.7,68.5,39.05,43.85,b'White UV',12.5 mA,b'OK Read',9:46:25
51,1,64,50,1119.2,229.15,29.2,26.85,30.25,16.15,21.5,28.75,22.9,40.6,52.2,20.95,36.2,42.75,446.85,1010.05,445.9,199.75,b'UV IR',12.5 mA,b'OK Read',9:46:26
51,1,64,50,1019.6,604.9,1602.7,496.3,1097.45,2119.45,575,741.85,4072.25,376.8,474.9,182.35,569.95,290.8,600.15,1072.8,481.7,243.6,b'White UV IR',12.5 mA,b'OK Read',9:46:27
51,1,64,50,99.6,875.25,2879.85,867.35,2081.35,4096.7,1080.15,1387.1,7812.35,658.8,798.5,318.55,1053.95,496.1,297.9,125.55,68.35,82.85,b'White',25 mA,b'OK Read',9:46:29
51,1,64,50,28.45,22.9,20.85,35.75,45.4,22.6,29.55,47,34.35,58.65,83.5,27.25,54.3,77,911.2,2088.55,950.35,433.6,b'IR',25 mA,b'OK Read',9:46:30
51,1,64,50,1655.1,316.2,29.2,17.9,11.35,9.7,13.45,10.45,5.75,22.55,20.9,10.5,18.1,8.55,4.4,0,3.25,4.85,b'UV',25 mA,b'OK Read',9:46:31
51,1,64,50,128.05,893.6,2896.55,903.15,2123,4109.65,1107.05,1431.5,7846.7,708.45,871.55,343.7,1094.65,564.55,1209.1,2214.1,1018.7,516.45,b'White IR',25 mA,b'OK Read',9:46:32
51,1,64,50,1361.1,1118.15,2896.55,880.8,2081.35,4090.25,1088.25,1392.3,7806.6,667.85,845.45,326.95,1067.5,504.65,302.25,131.25,71.6,87.7,b'White UV',25 mA,b'OK Read',9:46:33
51,1,64,50,1285.2,265.8,41.75,44.7,56.75,25.85,37.6,54.85,40.1,69.95,78.3,35.65,67.85,81.25,911.2,2082.85,953.6,438.5,b'UV IR',25 mA,b'OK Read',9:46:34
51,1,64,50,1000.65,1067.7,2904.9,912.1,2126.75,4106.4,1112.4,1434.1,7841,715.25,876.75,350,1103.7,568.8,1200.35,2202.7,1018.7,516.45,b'White UV IR',25 mA,b'OK Read',9:46:35
51,1,64,50,175.45,1668.05,4603.6,1426.25,3553.45,7027.1,1851.35,2369.3,13305.05,1112.3,1424.75,544.9,1831.95,868.2,512.55,222.55,117.15,141.3,b'White',50 mA,b'OK Read',9:46:36
51,1,64,50,56.9,45.85,41.75,67.05,94.6,42,56.45,94.05,74.45,110.55,140.9,54.5,108.55,145.4,1747.9,4028.75,1978.8,935.45,b'IR',50 mA,b'OK Read',9:46:37
51,1,64,50,1996.55,375.75,33.4,17.9,15.15,9.7,18.8,13.05,5.75,27.05,10.45,14.65,18.1,12.85,4.4,5.7,6.5,4.85,b'UV',50 mA,b'OK Read',9:46:38
51,1,64,50,189.7,1264.75,3714.6,1193.75,2838.2,5473.05,1488.6,1930.45,10412.65,965.65,1236.85,475.75,1488.2,795.45,2133.4,4188.55,2063.45,1047.5,b'White IR',50 mA,b'OK Read',9:46:39
