,Leaf number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,LED current,saturation check,time,Total Chlorophyll (µg/mg),Total Chlorophyll (µg/mg) std,Chlorophyll a (µg/mg),Chlorophyll a (µg/mg) std,Chlorophyll b (µg/mg),Chlorophyll b (µg/mg) std,Total Chlorophyll (µg/cm2),Total Chlorophyll (µg/cm2) std,Chlorophyll a (µg/cm2),Chlorophyll a (µg/cm2) std,Chlorophyll b (µg/cm2),Chlorophyll b (µg/cm2) std
2790,47,2,64,150,15358.69,10758.946000000002,16689.36,16376.247,12902.428,5619.6,White LED,50 mA,b'OK Read',11:34:49,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2791,47,2,64,150,19312.878,13444.622,21019.147,20629.631999999998,16231.478000000001,7063.854,White LED,100 mA,b'OK Read',11:34:50,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2792,47,2,64,200,4160.706,2944.5,4501.994000000001,4427.77,3518.63,1531.368,White LED,12.5 mA,b'OK Read',11:34:51,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2793,47,2,64,200,8118.808000000001,5733.706,8834.912,8681.948,6866.166,2987.0840000000003,White LED,25 mA,b'OK Read',11:34:52,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2794,47,2,64,200,15349.392,10733.57,16643.289,16335.426000000001,12872.143,5595.911,White LED,50 mA,b'OK Read',11:34:54,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2795,47,2,64,200,19358.879,13445.128999999999,21011.096,20619.328999999998,16229.118999999999,7049.335,White LED,100 mA,b'OK Read',11:34:55,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2796,47,2,64,250,4156.595,2940.237,4496.895,4426.818,3514.382,1529.5339999999999,White LED,12.5 mA,b'OK Read',11:34:57,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2797,47,2,64,250,8118.221,5725.789000000001,8824.177,8668.155,6859.794,2981.1240000000003,White LED,25 mA,b'OK Read',11:34:59,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2798,47,2,64,250,15341.464,10714.692,16601.691000000003,16299.518999999998,12846.42,5571.611,White LED,50 mA,b'OK Read',11:35:00,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2799,47,2,64,250,19384.131,13434.473,20979.428,20597.926,16215.431,7027.786,White LED,100 mA,b'OK Read',11:35:02,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2800,47,3,64,50,5032.78,3361.663,5120.599,5198.23,4167.606,1797.2939999999999,White LED,12.5 mA,b'OK Read',11:35:21,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2801,47,3,64,50,9830.658000000001,6516.267,10042.6,10168.175,8127.539000000001,3507.474,White LED,25 mA,b'OK Read',11:35:23,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2802,47,3,64,50,18598.381999999998,12234.749,19006.333,19228.218999999997,15320.552,6611.474,White LED,50 mA,b'OK Read',11:35:24,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2803,47,3,64,50,23149.613999999998,15157.933,23729.736,23998.416,19091.692,8239.125,White LED,100 mA,b'OK Read',11:35:25,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2804,47,3,64,100,5041.589,3349.4829999999997,5096.445,5167.316,4148.726,1795.001,White LED,12.5 mA,b'OK Read',11:35:26,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2805,47,3,64,100,9842.403,6494.953,9999.661,10122.994,8099.22,3496.012,White LED,25 mA,b'OK Read',11:35:27,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2806,47,3,64,100,18586.638,12186.028999999999,18893.616,19123.589,15228.516000000001,6565.625,White LED,50 mA,b'OK Read',11:35:28,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2807,47,3,64,100,23284.682,15191.428,23735.105,24019.817000000003,19094.053,8232.247,White LED,100 mA,b'OK Read',11:35:29,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2808,47,3,64,150,5036.695,3333.243,5072.292,5145.915,4137.713,1786.596,White LED,12.5 mA,b'OK Read',11:35:30,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2809,47,3,64,150,9826.742,6475.6669999999995,9987.136,10117.445,8078.767,3486.077,White LED,25 mA,b'OK Read',11:35:31,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2810,47,3,64,150,18553.359,12188.058,18866.777,19077.613999999998,15169.518,6547.285,White LED,50 mA,b'OK Read',11:35:32,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2811,47,3,64,150,23323.833,15231.011999999999,23779.834,24050.731,19083.826,8233.011999999999,White LED,100 mA,b'OK Read',11:35:33,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2812,47,3,64,200,5026.907,3340.348,5096.445,5162.56,4136.927,1785.832,White LED,12.5 mA,b'OK Read',11:35:34,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2813,47,3,64,200,9802.763,6505.61,10010.395,10132.505,8068.541,3479.9640000000004,White LED,25 mA,b'OK Read',11:35:35,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2814,47,3,64,200,18526.444,12186.028999999999,18861.41,19065.328,15137.659,6517.482,White LED,50 mA,b'OK Read',11:35:36,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2815,47,3,64,200,23365.43,15253.85,23812.932,24064.998,19083.433,8209.323,White LED,100 mA,b'OK Read',11:35:38,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2816,47,3,64,250,5019.86,3340.9570000000003,5100.2029999999995,5163.987,4138.343,1782.622,White LED,12.5 mA,b'OK Read',11:35:39,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2817,47,3,64,250,9800.12,6500.433000000001,10012.543,10123.47,8075.621,3471.711,White LED,25 mA,b'OK Read',11:35:41,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2818,47,3,64,250,18516.168,12160.45,18819.543,19023.715,15103.44,6487.681,White LED,50 mA,b'OK Read',11:35:43,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2819,47,3,64,250,23389.213,15243.193000000001,23708.267999999996,23978.44,19078.477,8186.857,White LED,100 mA,b'OK Read',11:35:45,3.382408001,0.13011390029136657,2.6003710300000002,0.10459385814767985,0.782036971,0.026025484249302892,81.20779357666666,2.303738932467865,62.426867243333334,1.6495622417214926,18.780926330000003,0.6615366280812152
2820,48,1,64,50,3282.758,2247.198,3805.5609999999997,3785.719,2973.49,1155.403,White LED,12.5 mA,b'OK Read',11:43:03,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2821,48,1,64,50,6406.9580000000005,4366.508,7444.729,7409.736,5786.505,2264.9570000000003,White LED,25 mA,b'OK Read',11:43:04,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2822,48,1,64,50,12150.317,8209.279,14116.537,14025.233,10916.955,4300.667,White LED,50 mA,b'OK Read',11:43:05,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2823,48,1,64,50,15098.34,10164.159,17605.414,17492.304,13593.096000000001,5364.371999999999,White LED,100 mA,b'OK Read',11:43:06,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2824,48,1,64,100,3276.886,2238.064,3776.04,3761.9390000000003,2952.2509999999997,1155.403,White LED,12.5 mA,b'OK Read',11:43:07,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2825,48,1,64,100,6404.021,4348.238,7404.472,7371.689,5760.545999999999,2262.6639999999998,White LED,25 mA,b'OK Read',11:43:08,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2826,48,1,64,100,12126.827,8166.648,13995.768,13932.493,10834.358,4289.205,White LED,50 mA,b'OK Read',11:43:09,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2827,48,1,64,100,15204.046,10176.339,17581.261000000002,17501.817,13593.096000000001,5398.759,White LED,100 mA,b'OK Read',11:43:10,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2828,48,1,64,150,3276.886,2232.989,3764.41,3754.013,2945.171,1161.516,White LED,12.5 mA,b'OK Read',11:43:11,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2829,48,1,64,150,6399.128000000001,4346.208,7391.054,7362.178000000001,5745.601,2274.127,White LED,25 mA,b'OK Read',11:43:12,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2830,48,1,64,150,12120.955,8150.408,13953.722,13887.311000000002,10798.96,4296.082,White LED,50 mA,b'OK Read',11:43:13,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2831,48,1,64,150,15252.983,10192.579,17587.523,17508.158,13586.803,5413.278,White LED,100 mA,b'OK Read',11:43:14,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2832,48,1,64,200,3278.3540000000003,2231.974,3762.62,3750.05,2940.4509999999996,1162.281,White LED,12.5 mA,b'OK Read',11:43:15,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2833,48,1,64,200,6405.4890000000005,4346.715999999999,7384.344,7352.665,5741.6669999999995,2270.688,White LED,25 mA,b'OK Read',11:43:16,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2834,48,1,64,200,12112.146,8136.1990000000005,13917.938,13851.642,10775.36,4277.7429999999995,White LED,50 mA,b'OK Read',11:43:17,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2835,48,1,64,200,15278.921,10194.609,17571.868000000002,17491.116,13570.677,5403.343000000001,White LED,100 mA,b'OK Read',11:43:19,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2836,48,1,64,250,3276.886,2231.365,3762.6209999999996,3750.525,2938.563,1161.822,White LED,12.5 mA,b'OK Read',11:43:20,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2837,48,1,64,250,6396.387,4340.93,7376.024,7346.007,5735.531,2268.625,White LED,25 mA,b'OK Read',11:43:22,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2838,48,1,64,250,12105.685,8126.455,13883.587,13827.386999999999,10741.378,4267.656,White LED,50 mA,b'OK Read',11:43:24,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2839,48,1,64,250,15296.832,10192.173,17556.033,17478.988,13553.45,5391.880999999999,White LED,100 mA,b'OK Read',11:43:26,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2840,48,2,64,50,3406.0820000000003,2241.109,3950.4829999999997,3833.2790000000005,3152.843,1150.819,White LED,12.5 mA,b'OK Read',11:43:34,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2841,48,2,64,50,6635.988,4354.3279999999995,7739.941,7500.099,6135.773,2246.617,White LED,25 mA,b'OK Read',11:43:35,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2842,48,2,64,50,12573.141000000001,8191.009,14674.757,14205.958,11577.73,4245.648,White LED,50 mA,b'OK Read',11:43:36,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2843,48,2,64,50,15691.469,10151.979,18319.292,17734.857,14442.665,5295.598000000001,White LED,100 mA,b'OK Read',11:43:37,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2844,48,2,64,100,3403.1459999999997,2231.974,3926.329,3811.877,3136.324,1146.233,White LED,12.5 mA,b'OK Read',11:43:38,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2845,48,2,64,100,6647.733,4345.193,7707.736,7466.808000000001,6123.973000000001,2239.74,White LED,25 mA,b'OK Read',11:43:39,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2846,48,2,64,100,12570.205,8151.424,14564.723,14113.218,11509.293,4231.893,White LED,50 mA,b'OK Read',11:43:40,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2847,48,2,64,100,15764.876,10164.159,18289.77,17725.345,14440.305,5323.107,White LED,100 mA,b'OK Read',11:43:41,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2848,48,2,64,150,3402.167,2226.899,3916.489,3806.328,3129.244,1147.762,White LED,12.5 mA,b'OK Read',11:43:42,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2849,48,2,64,150,6649.69,4340.1179999999995,7691.634,7460.465999999999,6112.174,2246.617,White LED,25 mA,b'OK Read',11:43:43,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2850,48,2,64,150,12569.226,8134.169,14510.153,14064.867,11484.908000000001,4236.478,White LED,50 mA,b'OK Read',11:43:44,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2851,48,2,64,150,15828.493999999999,10176.339,18294.245,17731.686,14444.238000000001,5342.976,White LED,100 mA,b'OK Read',11:43:46,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2852,48,2,64,200,3404.614,2227.406,3915.595,3801.176,3128.0640000000003,1150.818,White LED,12.5 mA,b'OK Read',11:43:47,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2853,48,2,64,200,6650.669,4340.626,7680.898,7453.729,6107.454000000001,2247.764,White LED,25 mA,b'OK Read',11:43:48,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2854,48,2,64,200,12586.354,8127.064,14473.475,14037.123,11447.936000000002,4226.162,White LED,50 mA,b'OK Read',11:43:49,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2855,48,2,64,200,15863.24,10183.951,18280.378,17722.967,14435.585,5331.130999999999,White LED,100 mA,b'OK Read',11:43:50,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2856,48,2,64,250,3402.559,2226.493,3911.837,3802.84,3125.468,1148.067,White LED,12.5 mA,b'OK Read',11:43:52,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2857,48,2,64,250,6651.255999999999,4334.84,7672.31,7448.735,6100.846,2242.032,White LED,25 mA,b'OK Read',11:43:53,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2858,48,2,64,250,12563.745,8114.275,14434.293,14005.258,11419.145,4208.052,White LED,50 mA,b'OK Read',11:43:55,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2859,48,2,64,250,15882.913,10182.429,18252.734,17711.078,14417.178,5314.855,White LED,100 mA,b'OK Read',11:43:57,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2860,48,3,64,50,3846.5240000000003,2600.417,4304.7390000000005,4351.674,3355.795,1347.971,White LED,12.5 mA,b'OK Read',11:44:15,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2861,48,3,64,50,7493.38,5042.494000000001,8443.084,8517.868,6532.238,2622.5820000000003,White LED,25 mA,b'OK Read',11:44:17,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2862,48,3,64,50,14182.222,9488.171999999999,16022.0,16136.865,12323.463,4960.898,White LED,50 mA,b'OK Read',11:44:18,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2863,48,3,64,50,17664.646,11765.82,20004.689,20141.357,15363.031,6189.66,White LED,100 mA,b'OK Read',11:44:19,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2864,48,3,64,100,3837.715,2585.192,4291.32,4330.273,3339.276,1338.8010000000002,White LED,12.5 mA,b'OK Read',11:44:20,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2865,48,3,64,100,7496.316999999999,5027.27,8410.879,8484.576,6508.639,2611.119,White LED,25 mA,b'OK Read',11:44:21,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2866,48,3,64,100,14173.412,9436.407,15901.232,16025.101,12245.586000000001,4921.9259999999995,White LED,50 mA,b'OK Read',11:44:22,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2867,48,3,64,100,17764.48,11762.776000000002,19972.484,20129.468,15363.031,6189.66,White LED,100 mA,b'OK Read',11:44:23,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2868,48,3,64,150,3840.651,2578.087,4279.69,4319.968,3327.4770000000003,1337.2720000000002,White LED,12.5 mA,b'OK Read',11:44:24,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2869,48,3,64,150,7495.338000000001,5020.165,8403.722,8475.064,6507.066,2616.468,White LED,25 mA,b'OK Read',11:44:25,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2870,48,3,64,150,14172.433,9413.062,15855.607,15979.92,12213.333999999999,4933.388,White LED,50 mA,b'OK Read',11:44:26,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
2871,48,3,64,150,17836.908,11773.94,19993.953,20141.357,15375.617,6221.755,White LED,100 mA,b'OK Read',11:44:27,3.421205630333333,0.3557775571186571,2.6514603556666665,0.28045913243266246,0.7697452746666666,0.07581283185014849,65.36972012,1.898729860060449,50.656027916666666,1.473393140353287,14.713692203333332,0.46430345333167256
