Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
8B,4,64,50,203.9,559.05,1690.35,1158,3156.1,5641.05,1582.65,2293.55,15189.4,1710.2,1936.2,708.35,1411.3,838.25,1476.3,2042.9,1373.45,545.7,b'White IR',25 mA,b'OK Read',13:19:40
8B,4,64,50,943.75,701.1,1686.2,1149.05,3114.5,5605.5,1558.45,2249.15,15149.3,1665.1,1936.2,689.5,1361.55,765.55,595.8,291.05,166,141.3,b'White UV',25 mA,b'OK Read',13:19:41
8B,4,64,50,844.15,238.3,112.7,80.5,113.55,116.3,53.75,83.6,154.65,126.35,146.15,104.8,262.35,295.1,1051.4,1866,1262.8,428.75,b'UV IR',25 mA,b'OK Read',13:19:42
8B,4,64,50,829.9,701.1,1707.05,1175.85,3163.65,5644.3,1588,2298.75,15195.15,1717,2014.5,716.75,1415.8,838.25,1471.95,2037.2,1376.7,550.55,b'White UV IR',25 mA,b'OK Read',13:19:43
8B,4,64,50,289.3,1031.05,2833.95,1985.1,5748.35,10400.1,2880.45,4143,27887.35,3005.3,3491.4,1205.05,2361.2,1236,963.75,445.1,260.35,238.75,b'White',50 mA,b'OK Read',13:19:45
8B,4,64,50,99.6,96.25,116.85,89.4,151.35,132.45,80.6,130.6,183.3,171.45,213.95,125.75,312.1,367.8,1866.2,3503.75,2561.4,896.45,b'IR',50 mA,b'OK Read',13:19:46
8B,4,64,50,1180.85,284.1,91.8,62.6,68.1,96.95,21.5,33.95,120.3,78.95,104.4,77.55,208.1,222.4,170.85,108.4,48.8,24.35,b'UV',50 mA,b'OK Read',13:19:47
8B,4,64,50,313,921.1,2516.75,1779.45,4983.9,8942.95,2517.7,3641.45,23946.8,2669.1,3026.95,1098.15,2144.1,1231.7,2536.45,3777.7,2743.65,1081.6,b'White IR',50 mA,b'OK Read',13:19:48
8B,4,64,50,1081.25,1168.55,2788.05,1949.35,5559.15,10089.9,2783.75,4007.15,26976.65,2906.05,3282.65,1177.8,2297.9,1206.05,933.1,433.7,257.1,238.75,b'White UV',50 mA,b'OK Read',13:19:49
8B,4,64,50,867.85,265.8,137.75,111.75,162.7,138.95,86,141.05,189,180.5,213.95,136.2,312.1,367.8,1866.2,3498.05,2561.4,901.35,b'UV IR',50 mA,b'OK Read',13:19:49
8B,4,64,50,796.75,1008.15,2491.7,1752.6,4866.6,8723.25,2439.8,3534.35,23259.5,2599.2,3047.8,1075.1,2103.4,1210.3,2488.25,3737.75,2733.9,1086.5,b'White UV IR',50 mA,b'OK Read',13:19:51
8B,4,64,50,331.95,1218.95,3234.65,2284.65,6656.6,12138.25,3326.5,4783,32274.65,3452.05,4034.15,1389.45,2723.1,1407.05,1086.45,496.45,296.15,272.85,b'White',100 mA,b'OK Read',13:19:52
8B,4,64,50,151.75,146.65,166.95,147.55,246,174.45,139.7,232.5,246.3,268.5,360.1,182.35,402.6,483.25,3145.4,5991.8,5077.25,1914.75,b'IR',100 mA,b'OK Read',13:19:53
8B,4,64,50,1356.35,316.2,96,67.05,71.9,96.95,24.2,36.55,120.3,83.5,83.5,81.75,208.1,222.4,170.85,114.15,48.8,29.25,b'UV',100 mA,b'OK Read',13:19:54
8B,4,64,50,350.95,921.1,2475,1752.6,4825,8581.1,2415.6,3518.7,22692.5,2608.2,2995.6,1096.05,2139.55,1300.15,3749.9,6225.75,5236.75,2095,b'White IR',100 mA,b'OK Read',13:19:55
8B,4,64,50,1185.6,1361,3172,2226.55,6437.1,11737.65,3192.15,4594.9,31094.75,3330.2,3783.65,1347.55,2637.15,1368.55,1055.75,485.05,289.65,272.85,b'White UV',100 mA,b'OK Read',13:19:56
8B,4,64,50,644.95,256.6,175.3,160.95,253.55,177.7,142.4,237.7,252,275.25,334,188.6,402.6,483.25,3114.7,5957.55,5064.25,1919.6,b'UV IR',100 mA,b'OK Read',13:19:57
8B,4,64,50,569.1,957.75,2449.95,1730.25,4756.85,8400.2,2388.75,3476.9,22446.2,2585.65,3053.05,1089.75,2121.45,1287.3,3631.65,6094.5,5204.2,2104.75,b'White UV IR',100 mA,b'OK Read',13:19:58
8B,4,64,100,109.075,279.525,937,619.225,1604.55,2911,791.325,1150.7,7883.95,886.7,1012.45,382.475,811.95,508.925,394.275,205.425,105.775,80.4,b'White',12.5 mA,b'OK Read',13:20:00
8B,4,64,100,54.55,57.275,77.225,44.7,71.9,98.55,28.225,47.025,131.725,90.25,130.475,79.625,235.225,260.875,593.6,952.975,607,207.075,b'IR',12.5 mA,b'OK Read',13:20:01
8B,4,64,100,744.55,197.05,79.3,46.95,58.65,90.475,17.475,28.725,117.425,73.325,80.9,73.35,208.075,224.525,173.05,111.275,48.825,24.35,b'UV',12.5 mA,b'OK Read',13:20:02
8B,4,64,100,120.925,291,966.225,625.925,1646.175,2982.075,777.875,1138.925,7849.575,897.975,1085.525,390.85,827.775,536.725,819.2,1050,660.7,265.525,b'White IR',12.5 mA,b'OK Read',13:20:03
8B,4,64,100,758.8,421.6,966.225,628.175,1629.15,2954.6,775.2,1129.8,7852.45,885.575,1012.45,385.6,807.425,506.8,392.075,205.425,107.4,85.25,b'White UV',12.5 mA,b'OK Read',13:20:04
8B,4,64,100,711.375,199.35,89.725,60.35,81.35,98.55,33.6,53.55,131.725,98.15,127.85,86.975,232.95,258.75,602.35,961.55,607,209.5,b'UV IR',12.5 mA,b'OK Read',13:20:04
8B,4,64,100,720.85,423.875,976.65,641.575,1653.725,2970.75,788.625,1153.3,7869.625,909.25,1041.15,399.225,830.05,541,819.2,1052.85,665.575,270.4,b'White UV IR',12.5 mA,b'OK Read',13:20:05
8B,4,64,100,170.725,531.575,1688.275,1108.8,3103.125,5674.975,1477.85,2144.65,15000.4,1625.625,1870.95,666.425,1363.8,767.675,593.6,291.025,159.475,136.425,b'White',25 mA,b'OK Read',13:20:07
8B,4,64,100,68.775,68.75,85.55,58.125,96.5,105,45.675,75.75,146.05,117.325,143.525,95.35,257.825,292.95,1049.2,1851.75,1235.15,423.875,b'IR',25 mA,b'OK Read',13:20:08
8B,4,64,100,1014.875,247.45,83.475,53.65,60.55,87.225,20.15,31.35,117.425,75.575,96.55,75.45,203.55,220.25,170.85,111.275,48.825,24.35,b'UV',25 mA,b'OK Read',13:20:09
8B,4,64,100,199.175,559.075,1719.575,1137.85,3158,5726.675,1495.325,2179.9,15011.85,1670.75,1936.2,693.675,1411.3,838.25,1467.55,2028.65,1350.675,540.8,b'White IR',25 mA,b'OK Read',13:20:10
8B,4,64,100,1003.025,710.3,1723.75,1126.675,3120.15,5705.675,1461.725,2125.05,14925.95,1623.35,1944.025,671.675,1359.275,765.525,591.4,288.175,161.1,138.85,b'White UV',25 mA,b'OK Read',13:20:11
8B,4,64,100,908.175,245.175,104.35,80.475,107.85,108.225,51.05,83.6,148.925,125.225,161.775,103.725,253.3,288.675,1047,1851.75,1236.775,431.175,b'UV IR',25 mA,b'OK Read',13:20:12
8B,4,64,100,882.1,708,1746.7,1151.275,3167.45,5741.2,1483.225,2165.55,14957.45,1665.1,2004.05,696.825,1411.3,836.1,1456.6,2020.1,1345.8,545.675,b'White UV IR',25 mA,b'OK Read',13:20:13
8B,4,64,100,286.925,1037.95,2927.85,1949.35,5786.2,10632.7,2677.6,3884.4,27414.825,2912.8,3507.075,1169.4,2363.475,1238.125,946.25,439.4,253.85,231.425,b'White',50 mA,b'OK Read',13:20:15
8B,4,64,100,94.85,91.65,108.525,87.175,143.8,122.775,77.925,129.3,180.425,168.1,208.75,124.7,300.8,354.975,1837.725,3429.6,2509.325,896.475,b'IR',50 mA,b'OK Read',13:20:16
8B,4,64,100,1268.6,291,85.55,58.125,62.45,85.625,21.5,32.65,114.55,76.7,93.95,76.5,199.025,213.825,166.475,108.425,48.825,24.35,b'UV',50 mA,b'OK Read',13:20:17
8B,4,64,100,310.625,937.125,2619,1766.025,5078.525,9272.525,2365.9,3454.675,23837.975,2616.1,3060.85,1078.25,2171.225,1238.125,2501.4,3709.2,2681.825,1081.6,b'White IR',50 mA,b'OK Read',13:20:18
8B,4,64,100,1150.05,1193.75,2898.65,1931.45,5638.6,10401.7,2601.025,3777.275,26733.25,2829.325,3418.35,1153.675,2315.975,1212.45,919.95,430.85,248.975,233.85,b'White UV',50 mA,b'OK Read',13:20:19
8B,4,64,100,946.125,272.65,127.3,109.55,157.05,129.225,84.65,137.15,183.275,177.125,208.75,133.075,300.8,354.975,1831.15,3423.875,2501.2,901.35,b'UV IR',50 mA,b'OK Read',13:20:19
8B,4,64,100,856,1028.775,2604.4,1721.325,4959.325,9057.675,2232.9,3277.05,22984.575,2514.575,2972.125,1044.7,2110.175,1206.05,2424.75,3655,2655.8,1081.6,b'White UV IR',50 mA,b'OK Read',13:20:21
8B,4,64,100,329.6,1234.975,3376.525,2244.425,6751.175,12534.05,3032.275,4418.6,31825.025,3330.2,3937.625,1348.575,2743.45,1411.325,1060.15,490.75,283.15,265.525,b'White',100 mA,b'OK Read',13:20:24
8B,4,64,100,142.275,135.175,152.35,138.6,234.625,159.925,134.35,225.95,237.7,263.975,347.05,177.075,384.5,457.6,3005.2,5697.925,4916.15,1926.925,b'IR',100 mA,b'OK Read',13:20:25
8B,4,64,100,1477.275,325.35,87.65,62.6,62.45,84,22.85,33.95,114.55,77.85,75.675,77.55,194.5,209.55,164.275,108.425,48.825,26.8,b'UV',100 mA,b'OK Read',13:20:26
8B,4,64,100,343.825,925.675,2537.625,1710.15,4853.35,8826.65,2211.4,3257.45,22334.5,2514.575,3076.5,1060.425,2137.3,1283.025,3592.225,5931.875,5074,2099.875,b'White IR',100 mA,b'OK Read',13:20:27
8B,4,64,100,1263.85,1381.625,3299.325,2190.775,6531.7,12086.575,2919.425,4257.95,30639.425,3214,3788.875,1306.675,2643.925,1364.275,1025.1,476.5,276.65,263.1,b'White UV',100 mA,b'OK Read',13:20:28
8B,4,64,100,685.275,254.325,166.95,152.025,242.2,163.15,138.375,229.875,240.55,268.5,323.575,182.325,384.5,455.475,2967.95,5657.975,4914.525,1936.675,b'UV IR',100 mA,b'OK Read',13:20:29
8B,4,64,100,599.925,978.375,2541.8,1710.15,4830.65,8755.575,2197.975,3240.475,22205.625,2498.775,3055.625,1058.325,2126,1272.325,3436.7,5777.8,5023.55,2116.95,b'White UV IR',100 mA,b'OK Read',13:20:30
8B,4,64,150,102.75,274.95,968.3,602.083,1623.467,2991.767,721.017,1061.433,7722.617,849.1,998.533,367.45,790.083,488.967,376.75,197.817,99.817,76.333,b'White',12.5 mA,b'OK Read',13:20:32
8B,4,64,150,50.583,51.933,68.167,41.733,66.85,89.383,26.867,45.283,124.1,87.233,123.517,76.85,218.633,243.767,579.717,941.567,597.767,204.633,b'IR',12.5 mA,b'OK Read',13:20:32
8B,4,64,150,777.75,195.517,72.35,44.717,52.983,80.767,16.117,27,110.733,69.95,76.55,69.15,193,208.133,162.083,106.517,45.567,21.117,b'UV',12.5 mA,b'OK Read',13:20:33
8B,4,64,150,116.983,287.167,976.65,612.517,1656.267,3024.067,731.767,1080.6,7762.717,876.167,1075.083,380.717,814.217,521.767,800.217,1038.583,652.017,263.1,b'White IR',12.5 mA,b'OK Read',13:20:34
8B,4,64,150,799.883,423.117,978.033,615.5,1638.6,3002.533,724.6,1064.917,7766.533,858.867,1000.283,373.733,790.083,488.967,376.75,197.817,101.983,81.2,b'White UV',12.5 mA,b'OK Read',13:20:35
8B,4,64,150,744.567,198.583,83.467,58.117,75.683,91.533,32.25,52.25,126,94.017,121.767,83.833,217.117,240.917,587.017,949.183,598.85,207.883,b'UV IR',12.5 mA,b'OK Read',13:20:36
8B,4,64,150,719.267,417,955.783,627.417,1632.3,2952.983,758.633,1115.417,7835.267,900.983,1075.083,394,820.25,530.317,807.517,1042.383,662.867,269.583,b'White UV IR',12.5 mA,b'OK Read',13:20:37
8B,4,64,150,169.15,519.35,1661.133,1084.95,3069.067,5638.9,1415.15,2069.75,14920.217,1604.933,1856.167,658.75,1350.983,756.983,584.1,285.317,156.217,133.167,b'White',25 mA,b'OK Read',13:20:39
8B,4,64,150,66.4,67.217,84.867,58.117,94.6,103.383,44.783,74.883,145.1,115.817,142.65,94.3,248.783,285.117,1030.933,1833.683,1233.517,425.5,b'IR',25 mA,b'OK Read',13:20:40
8B,4,64,150,1018.033,244.4,82.083,52.167,59.283,86.15,18.817,30.483,114.55,74.45,78.283,74.05,197.517,212.417,166.467,108.417,47.733,24.367,b'UV',25 mA,b'OK Read',13:20:41
8B,4,64,150,197.6,545.317,1679.217,1116.25,3119.517,5662.583,1449.183,2124.617,14966.033,1660.583,1986.633,689.483,1403.767,829.683,1448.567,2010.583,1347.417,540.8,b'White IR',25 mA,b'OK Read',13:20:42
8B,4,64,150,1000.65,699.6,1694.533,1110.283,3090.5,5669.05,1415.15,2068.883,14878.217,1609.45,1857.917,667.133,1352.5,756.983,584.1,285.317,159.483,138.05,b'White UV',25 mA,b'OK Read',13:20:43
8B,4,64,150,899.483,242.867,104.35,80.483,107.217,109.85,51.05,82.717,148.917,124.85,144.383,103.383,251.8,286.55,1030.933,1833.683,1237.85,430.367,b'UV IR',25 mA,b'OK Read',13:20:44
8B,4,64,150,886.833,699.6,1719.567,1138.6,3148.533,5705.667,1446.5,2122,14927.85,1659.833,1988.383,695.767,1405.267,829.683,1435.433,2002.967,1347.417,547.3,b'White UV IR',25 mA,b'OK Read',13:20:45
8B,4,64,150,284.55,1018.85,2889.6,1929.967,5748.35,10544.383,2611.767,3808.633,27362.317,2902.267,3383.55,1170.1,2364.233,1234.55,940.4,437.5,251.7,230.617,b'White',50 mA,b'OK Read',13:20:47
8B,4,64,150,96.433,93.183,109.9,87.933,145.067,126,77.917,128.867,179.467,168.467,208.75,125.75,303.067,356.4,1800.483,3378.233,2506.083,902.967,b'IR',50 mA,b'OK Read',13:20:49
8B,4,64,150,1237.767,287.167,89.033,59.617,64.333,90.467,21.5,33.083,116.467,77.467,97.417,77.533,200.533,216.683,167.933,110.333,48.817,25.983,b'UV',50 mA,b'OK Read',13:20:50
8B,4,64,150,311.417,921.083,2564.05,1763.05,5043.2,9146.517,2390.533,3496.9,24153,2651.067,3173.067,1099.55,2193.85,1248.817,2470.75,3659.75,2689.417,1089.733,b'White IR',50 mA,b'OK Read',13:20:51
8B,4,64,150,1108.15,1167.017,2821.433,1932.95,5564.183,10204.083,2642.217,3842.6,27012.95,2872.183,3319.183,1176.383,2337.083,1227.417,933.1,437.5,252.783,237.117,b'White UV',50 mA,b'OK Read',13:20:53
8B,4,64,150,915.283,270.367,134.95,111.767,160.2,135.7,85.083,138.45,187.1,179.75,233.117,136.217,312.117,364.95,1799.033,3372.533,2520.183,911.083,b'UV IR',50 mA,b'OK Read',13:20:54
8B,4,64,150,834.667,1017.317,2522.317,1745.167,4906.967,8897.733,2340.383,3421.15,23417.967,2593.167,3098.25,1079.283,2144.083,1228.85,2403.567,3612.2,2689.417,1096.233,b'White UV IR',50 mA,b'OK Read',13:20:56
8B,4,64,150,335.133,1217.417,3288.883,2281.683,6678.017,12295.5,3174.25,4613.2,32267,3425.717,4108.967,1390.85,2783.4,1439.833,1090.8,504.067,292.917,272.833,b'White',100 mA,b'OK Read',13:20:57
8B,4,64,150,145.433,140.533,161.383,140.083,238.417,168,134.35,226.4,242.467,264.733,330.533,180.233,401.067,470.433,2905.9,5521.967,4944.9,1950.483,b'IR',100 mA,b'OK Read',13:20:59
8B,4,64,150,1417.983,323.833,96,65.567,69.383,93.7,23.283,36.567,120.283,82.733,85.233,84.533,215.617,232.367,181.067,117.933,53.167,27.617,b'UV',100 mA,b'OK Read',13:21:00
8B,4,64,150,349.367,928.717,2516.75,1748.15,4875.433,8793.267,2324.25,3415.05,22902.483,2594.667,3026.933,1099.55,2190.833,1315.817,3511.9,5761.633,5093.517,2127.5,b'White IR',100 mA,b'OK Read',13:21:01
8B,4,64,150,1244.1,1376.283,3255.5,2228.033,6493.85,11973.5,3026.467,4405.1,30987.85,3288.833,3950.667,1343.35,2692.933,1401.35,1058.683,492.667,286.417,269.583,b'White UV',100 mA,b'OK Read',13:21:03
8B,4,64,150,689.233,261.2,173.9,155,245.983,171.233,137.933,231.617,246.283,271.5,330.533,187.917,408.617,479,2882.533,5489.633,4925.367,1960.217,b'UV IR',100 mA,b'OK Read',13:21:04
8B,4,64,150,597.55,976.067,2520.917,1733.25,4838.85,8664.033,2277.683,3351.5,22499.65,2563.833,3094.783,1085.583,2166.7,1302.983,3338.133,5605.667,5027.35,2143.733,b'White UV IR',100 mA,b'OK Read',13:21:06
8C,1,64,50,113.8,252.05,734.55,451.55,1260.15,2187.3,454.1,765.4,7170.85,884.45,1002,375.15,818.75,530.3,389.9,211.15,97.65,73.1,b'White',12.5 mA,b'OK Read',13:21:41
8C,1,64,50,71.15,77.9,91.8,35.75,60.55,71.1,26.85,44.4,108.8,85.75,130.45,79.65,275.95,307.95,635.2,970.1,618.4,209.5,b'IR',12.5 mA,b'OK Read',13:21:42
8C,1,64,50,825.2,201.65,75.15,35.75,37.85,61.4,13.45,20.9,91.65,54.15,93.95,62.85,244.25,269.45,179.6,125.55,42.3,19.5,b'UV',12.5 mA,b'OK Read',13:21:43
8C,1,64,50,123.3,256.6,722.05,465,1271.5,2180.8,472.9,796.75,7228.15,907,991.6,385.6,845.85,564.55,823.6,1055.7,667.2,263.1,b'White IR',12.5 mA,b'OK Read',13:21:44
8C,1,64,50,815.7,380.35,738.75,465,1260.15,2177.6,459.5,773.2,7182.3,884.45,1007.25,373.05,818.75,526.05,389.9,211.15,94.4,73.1,b'White UV',12.5 mA,b'OK Read',13:21:45
8C,1,64,50,711.35,229.15,141.9,58.1,83.25,96.95,29.55,49.65,126,90.25,146.15,85.9,303.05,337.85,639.6,975.8,631.4,214.35,b'UV IR',12.5 mA,b'OK Read',13:21:46
8C,1,64,50,725.6,394.1,730.4,482.85,1263.95,2145.3,491.7,825.45,7371.35,940.85,1049,408.65,877.55,594.45,849.85,1067.1,686.75,267.95,b'White UV IR',12.5 mA,b'OK Read',13:21:47
8C,1,64,50,184.95,449.1,1197.85,818.2,2342.5,4045,910.9,1525.55,14101.2,1696.7,1852.7,687.4,1388.7,804.05,604.55,308.15,149.7,121.8,b'White',25 mA,b'OK Read',13:21:48
8C,1,64,50,104.35,123.75,146.1,62.6,102.2,109.85,45.7,75.75,143.2,119.6,182.65,102.7,339.25,380.65,1103.95,1871.7,1295.35,438.5,b'IR',25 mA,b'OK Read',13:21:49
8C,1,64,50,986.4,270.35,137.75,53.65,64.35,93.7,18.8,28.75,114.55,72.2,114.8,77.55,284.95,312.2,219.05,142.65,55.35,24.35,b'UV',25 mA,b'OK Read',13:21:50
8C,1,64,50,213.4,476.6,1214.55,849.5,2380.3,4048.25,948.5,1585.6,14164.2,1750.85,1915.3,720.9,1442.95,876.75,1485.05,2042.9,1399.5,540.8,b'White IR',25 mA,b'OK Read',13:21:51
8C,1,64,50,929.5,600.3,1189.5,836.05,2319.75,3996.55,929.7,1551.65,14204.3,1721.5,1790.05,702.05,1402.25,812.6,617.7,313.85,156.2,131.55,b'White UV',25 mA,b'OK Read',13:21:52
8C,1,64,50,853.65,270.35,166.95,80.5,113.55,119.55,51.05,83.6,148.9,126.35,167,109,339.25,384.9,1103.95,1871.7,1301.85,443.35,b'UV IR',25 mA,b'OK Read',13:21:53
8C,1,64,50,815.7,595.75,1222.9,862.9,2376.55,4035.3,956.55,1596.05,14204.3,1764.35,1915.3,729.3,1447.5,881,1485.05,2031.5,1402.75,545.7,b'White UV IR',25 mA,b'OK Read',13:21:54
8C,1,64,50,284.55,820.25,1970,1439.65,4302.75,7476.15,1714.3,2852.55,26209.2,3115.85,3340.05,1230.2,2365.75,1244.55,941.85,462.2,240.85,214.35,b'White',50 mA,b'OK Read',13:21:56
8C,1,64,50,137.55,151.2,179.45,93.9,155.15,138.95,80.6,133.2,183.3,176,255.7,136.2,393.55,453.35,1918.75,3480.95,2646.05,920.85,b'IR',50 mA,b'OK Read',13:21:57
8C,1,64,50,1185.6,307.05,150.25,58.1,68.1,100.15,18.8,31.35,120.3,76.7,104.4,79.65,289.5,316.5,223.4,142.65,55.35,29.25,b'UV',50 mA,b'OK Read',13:21:58
8C,1,64,50,308.25,737.8,1773.85,1287.65,3719.95,6335.7,1496.65,2494.7,22073.9,2707.5,2849.5,1102.35,2135.05,1231.7,2510.15,3737.75,2786,1081.6,b'White IR',50 mA,b'OK Read',13:21:59
8C,1,64,50,1033.85,934.85,1940.8,1408.35,4140,7178.95,1644.45,2735,25126.7,2975.95,3214.8,1188.25,2288.85,1210.3,911.2,450.8,234.35,209.5,b'White UV',50 mA,b'OK Read',13:22:00
8C,1,64,50,858.4,293.3,192,111.75,166.5,142.15,86,138.45,189,180.5,234.85,140.4,393.55,453.35,1914.4,3469.55,2642.75,925.7,b'UV IR',50 mA,b'OK Read',13:22:01
8C,1,64,50,739.8,801.95,1727.9,1265.3,3595.1,6116,1453.65,2421.55,21380.85,2635.3,2771.2,1075.1,2080.75,1206.05,2462,3697.8,2786,1086.5,b'White UV IR',50 mA,b'OK Read',13:22:02
8C,1,64,50,317.75,944,2216.25,1640.85,4930.95,8574.65,1972.25,3283.6,30149.7,3560.35,3815,1410.4,2695.95,1389.95,1051.4,507.9,266.9,243.6,b'White',100 mA,b'OK Read',13:22:04
8C,1,64,50,180.2,192.45,221.2,147.55,249.75,174.45,139.7,235.1,246.3,273,375.75,190.7,479.5,564.55,3184.8,5923.3,5236.75,1973.2,b'IR',100 mA,b'OK Read',13:22:05
8C,1,64,50,1342.1,334.5,150.25,62.6,68.1,100.15,21.5,31.35,120.3,78.95,99.15,81.75,284.95,312.2,223.4,142.65,55.35,29.25,b'UV',100 mA,b'OK Read',13:22:06
8C,1,64,50,336.7,705.7,1652.8,1220.55,3417.2,5686.3,1402.6,2337.95,19800.05,2540.5,2771.2,1054.15,2026.5,1253.1,3692.95,6123.05,5370.15,2119.4,b'White IR',100 mA,b'OK Read',13:22:07
8C,1,64,50,1071.8,1040.25,2145.3,1578.25,4692.55,8161.1,1864.8,3100.7,28494.45,3370.8,3512.3,1339.15,2560.25,1330.05,1003.2,485.05,257.1,238.75,b'White UV',100 mA,b'OK Read',13:22:08
8C,1,64,50,545.4,270.35,229.55,156.5,253.55,177.7,142.4,237.7,246.3,275.25,375.75,194.9,479.5,560.25,3154.15,5883.35,5243.25,1982.95,b'UV IR',100 mA,b'OK Read',13:22:09
8C,1,64,50,474.25,728.6,1627.75,1207.15,3345.3,5573.2,1375.75,2290.95,19433.5,2479.6,2635.5,1037.35,1994.8,1231.7,3565.95,5991.8,5334.35,2129.1,b'White UV IR',100 mA,b'OK Read',13:22:10
8C,1,64,100,132.8,268.075,699.1,456.05,1218.55,2101.675,476.95,800.65,7402.825,917.15,1012.45,392.95,859.45,566.675,420.55,231.1,104.15,75.525,b'White',12.5 mA,b'OK Read',13:22:12
8C,1,64,100,90.1,109.975,135.65,44.7,75.675,100.15,26.875,45.725,128.875,92.5,151.35,85.925,307.6,342.15,637.4,967.25,634.65,214.375,b'IR',12.5 mA,b'OK Read',13:22:13
8C,1,64,100,732.7,229.125,137.725,46.95,62.45,95.3,16.125,26.125,114.55,72.2,117.425,75.45,282.7,307.925,219.025,142.65,53.7,24.35,b'UV',12.5 mA,b'OK Read',13:22:14
8C,1,64,100,147.025,281.825,707.45,471.675,1243.15,2109.75,497.1,832,7442.925,946.5,1004.625,408.675,879.8,598.75,843.3,1058.55,686.725,267.975,b'White IR',12.5 mA,b'OK Read',13:22:15
8C,1,64,100,718.475,389.525,709.525,471.675,1226.1,2098.425,486.35,813.7,7445.8,928.45,975.925,399.225,859.45,566.675,420.55,231.1,105.775,77.95,b'White UV',12.5 mA,b'OK Read',13:22:16
8C,1,64,100,673.425,236,156.525,62.6,87.05,111.475,30.9,52.25,131.725,97.025,133.075,90.125,309.85,346.425,641.775,972.95,637.9,216.8,b'UV IR',12.5 mA,b'OK Read',13:22:17
8C,1,64,100,675.8,391.8,717.875,485.1,1246.925,2103.275,505.15,843.75,7488.75,956.65,1046.375,414.95,882.05,600.875,841.1,1058.55,691.6,270.4,b'White UV IR',12.5 mA,b'OK Read',13:22:18
8C,1,64,100,189.7,449.075,1162.375,818.175,2304.625,3957.775,931.05,1551.675,14275.875,1722.625,1852.7,696.825,1393.2,808.3,608.925,311,152.975,124.25,b'White',25 mA,b'OK Read',13:22:20
8C,1,64,100,109.075,132.9,160.7,62.6,107.85,121.15,44.325,74.45,148.925,119.575,187.875,101.65,337,380.625,1084.225,1843.2,1305.125,440.925,b'IR',25 mA,b'OK Read',13:22:21
8C,1,64,100,939,274.95,152.35,53.65,68.125,103.375,17.475,27.425,117.425,73.325,101.775,76.5,284.975,310.075,216.85,142.65,53.7,26.8,b'UV',25 mA,b'OK Read',13:22:22
8C,1,64,100,218.15,474.3,1185.325,847.25,2353.825,3985.25,964.625,1605.225,14310.225,1772.275,1910.1,727.2,1442.95,874.6,1471.925,2011.525,1402.75,545.675,b'White IR',25 mA,b'OK Read',13:22:23
8C,1,64,100,903.425,591.15,1179.075,836.075,2310.3,3967.475,933.725,1552.975,14238.65,1726.025,1857.9,701.025,1393.2,806.175,608.925,311,156.225,129.1,b'White UV',25 mA,b'OK Read',13:22:24
8C,1,64,100,825.175,270.375,171.125,80.475,115.425,121.15,49.7,82.275,151.775,125.225,185.275,106.875,334.725,378.5,1082.05,1843.2,1303.475,445.8,b'UV IR',25 mA,b'OK Read',13:22:25
8C,1,64,100,780.125,588.85,1204.125,862.9,2367.075,3998.175,964.625,1603.9,14293.05,1772.275,1915.325,730.35,1445.225,872.45,1460.975,2002.975,1401.125,550.55,b'White UV IR',25 mA,b'OK Read',13:22:26
8C,1,64,100,284.55,801.95,1930.35,1437.425,4245.975,7346.925,1723.7,2855.175,26272.175,3111.35,3212.2,1233.325,2363.475,1238.125,939.675,456.525,239.225,214.375,b'White',50 mA,b'OK Read',13:22:27
8C,1,64,100,135.15,153.525,179.475,91.65,155.15,138.925,77.925,131.925,183.275,172.6,253.125,133.075,382.225,442.65,1861.825,3389.65,2641.15,930.575,b'IR',50 mA,b'OK Read',13:22:28
8C,1,64,100,1142.925,309.325,154.425,60.35,70,103.375,18.8,30.05,117.425,75.575,101.775,78.6,282.7,307.925,216.85,139.8,53.7,26.8,b'UV',50 mA,b'OK Read',13:22:29
8C,1,64,100,308.25,717.15,1700.775,1274.225,3623.475,6133.75,1502.025,2489.45,22016.625,2700.7,2901.675,1100.25,2112.425,1216.725,2453.225,3640.725,2795.75,1091.35,b'White IR',50 mA,b'OK Read',13:22:31
8C,1,64,100,984.05,907.325,1874,1401.65,4058.65,7007.7,1661.9,2749.375,25215.45,2992.9,3196.55,1194.55,2282.05,1201.775,911.2,445.1,234.325,209.5,b'White UV',50 mA,b'OK Read',13:22:32
8C,1,64,100,810.95,291,194.075,111.775,164.625,145.4,83.3,138.45,186.15,177.125,250.5,138.325,382.225,442.65,1853.05,3378.225,2642.775,935.45,b'UV IR',50 mA,b'OK Read',13:22:33
8C,1,64,100,709,785.9,1690.35,1256.35,3549.675,5998.05,1457.7,2415,21378,2620.625,2844.275,1073,2060.4,1188.925,2391.9,3597.925,2781.1,1093.8,b'White UV IR',50 mA,b'OK Read',13:22:33
8C,1,64,100,317.75,925.675,2178.675,1640.85,4887.425,8447.025,1981.675,3277.05,30184.075,3556.95,3804.55,1410.4,2691.425,1381.4,1042.625,499.325,265.25,243.6,b'White',100 mA,b'OK Read',13:22:36
